,number,value,datetime_start,datetime_complete,duration,params_batch_size,params_buffer_size,params_exploration_final_eps,params_exploration_fraction,params_gamma,params_learning_rate,params_learning_starts,params_net_arch,params_subsample_steps,params_target_update_interval,params_train_freq,state
211,211,57,53:59.8,54:41.5,0 days 00:00:41.647851,64,1000000,0.001494583,0.002330807,0.9999,3.30E-05,20000,large,1,20000,16,PRUNED
215,215,57,57:11.1,57:43.7,0 days 00:00:32.661386,100,50000,0.01599538,0.285323713,0.99,8.53E-05,20000,tiny,1,5000,1,PRUNED
223,223,57,01:56.4,02:29.7,0 days 00:00:33.315286,64,1000000,0.006141817,0.266615145,0.99,4.91E-05,20000,small,1,15000,128,PRUNED
231,231,57,07:02.4,07:55.1,0 days 00:00:52.743638,512,50000,0.031573238,0.070953548,0.9,0.00025052,5000,large,2,1000,1,PRUNED
232,232,57,07:55.1,08:56.9,0 days 00:01:01.734742,512,50000,0.004693105,0.002743831,0.9,0.000799518,5000,large,2,1000,1,PRUNED
241,241,57,14:22.3,14:54.7,0 days 00:00:32.327992,64,50000,0.001624695,0.001182155,0.99,0.000127012,20000,medium,4,1000,1000,PRUNED
263,263,57,31:03.1,31:34.9,0 days 00:00:31.733222,64,50000,0.003607964,0.002907948,0.99,1.17E-05,1000,medium,4,20000,8,PRUNED
281,281,57,42:15.7,42:48.3,0 days 00:00:32.512657,128,1000000,0.011033047,0.00420068,0.95,2.35E-05,1000,medium,4,20000,8,PRUNED
284,284,57,43:55.3,44:26.4,0 days 00:00:31.136060,128,100000,0.005150422,0.12758497,0.99,1.58E-05,5000,medium,4,20000,8,PRUNED
285,285,57,44:26.4,44:59.6,0 days 00:00:33.148347,256,50000,0.011808164,0.00380663,0.99,0.008774219,1000,medium,4,5000,8,PRUNED
295,295,57,50:07.7,50:39.4,0 days 00:00:31.749696,256,100000,0.015733423,0.0022998,0.99,0.000196477,1000,medium,4,15000,8,PRUNED
302,302,57,54:09.4,54:41.9,0 days 00:00:32.505966,64,50000,0.00638286,0.004407271,0.999,1.01E-05,1000,medium,4,15000,8,PRUNED
304,304,57,55:11.7,55:41.1,0 days 00:00:29.342228,64,50000,0.002118659,0.260460104,0.99,1.27E-05,20000,medium,4,20000,1000,PRUNED
309,309,57,58:36.4,59:06.9,0 days 00:00:30.485753,256,50000,0.013759915,0.00726975,0.99,0.00016839,1000,medium,4,15000,8,PRUNED
315,315,57,02:09.3,02:47.5,0 days 00:00:38.188984,256,50000,0.002331382,0.435260198,0.99,1.35E-05,10000,medium,1,20000,128,PRUNED
323,323,57,06:49.1,07:26.5,0 days 00:00:37.408110,64,1000000,0.001469879,0.247495541,0.99,1.24E-05,5000,small,4,20000,1,PRUNED
328,328,57,09:52.0,10:30.0,0 days 00:00:37.940851,64,1000000,0.003229969,0.364928856,0.95,4.97E-05,20000,medium,1,1000,256,PRUNED
337,337,57,15:31.1,16:00.8,0 days 00:00:29.742092,100,1000000,0.023322582,0.003112141,0.99,0.016600225,1000,medium,4,15000,128,PRUNED
340,340,57,17:04.9,17:39.0,0 days 00:00:34.120502,128,50000,0.001603419,0.003989315,0.99,1.52E-05,1000,medium,2,20000,8,PRUNED
341,341,57,17:39.0,18:11.3,0 days 00:00:32.282325,64,50000,0.005322674,0.231609438,0.9999,7.78E-05,20000,tiny,8,20000,1,PRUNED
342,342,57,18:11.3,18:50.6,0 days 00:00:39.314119,128,1000000,0.010187043,0.005460683,0.99,0.001824044,10000,medium,1,1000,1000,PRUNED
359,359,57,28:16.1,28:45.6,0 days 00:00:29.463899,16,100000,0.002585528,0.141275009,0.999,5.15E-05,5000,medium,4,20000,128,PRUNED
369,369,57,34:27.3,34:56.1,0 days 00:00:28.792040,128,50000,0.008158866,0.001174565,0.9999,6.81E-05,5000,small,4,10000,128,PRUNED
370,370,57,34:56.1,35:29.3,0 days 00:00:33.212545,64,1000000,0.090574075,0.003268634,0.98,0.000815094,20000,medium,2,20000,16,PRUNED
371,371,57,35:29.3,36:01.8,0 days 00:00:32.516774,64,100000,0.001006672,0.097300993,0.99,1.20E-05,1000,tiny,1,20000,128,PRUNED
375,375,57,37:44.6,38:16.4,0 days 00:00:31.846521,100,50000,0.001892684,0.325273476,0.9999,1.75E-05,10000,small,2,20000,256,PRUNED
384,384,57,42:59.8,43:30.1,0 days 00:00:30.271107,64,50000,0.003962998,0.011504149,0.9999,0.003412619,1000,tiny,4,20000,16,PRUNED
396,396,57,50:04.6,50:35.4,0 days 00:00:30.754233,100,50000,0.00174841,0.0029782,0.99,1.69E-05,10000,medium,4,15000,128,PRUNED
400,400,57,52:24.9,53:05.5,0 days 00:00:40.506180,64,1000000,0.002019862,0.004089196,0.999,0.000119179,5000,medium,1,1000,16,PRUNED
408,408,57,57:22.6,57:56.6,0 days 00:00:34.004570,64,50000,0.002409321,0.005938385,0.99,3.01E-05,1000,medium,4,20000,256,PRUNED
412,412,57,59:42.2,00:30.1,0 days 00:00:47.836966,64,100000,0.001335674,0.02608775,0.9999,0.029084346,20000,medium,1,20000,1,PRUNED
414,414,57,01:00.4,01:30.8,0 days 00:00:30.413046,512,50000,0.022462607,0.118420812,0.95,1.78E-05,1000,medium,8,5000,128,PRUNED
415,415,57,01:30.8,02:05.2,0 days 00:00:34.341395,256,1000000,0.005404087,0.008055386,0.99,1.26E-05,10000,tiny,2,20000,16,PRUNED
431,431,57,11:50.5,12:41.8,0 days 00:00:51.241844,64,50000,0.017830722,0.190370208,0.999,1.76E-05,10000,small,4,15000,128,PRUNED
434,434,57,14:14.7,14:45.6,0 days 00:00:30.861319,64,50000,0.007674734,0.005164313,0.9999,0.00316908,1000,medium,4,5000,128,PRUNED
435,435,57,14:45.6,15:36.0,0 days 00:00:50.454617,100,10000,0.002869554,0.003263867,0.99,0.00611101,10000,large,1,20000,4,PRUNED
438,438,57,17:10.9,17:44.0,0 days 00:00:33.140217,64,50000,0.003648396,0.008936165,0.9999,1.26E-05,1000,medium,4,20000,256,PRUNED
443,443,57,20:15.9,20:51.2,0 days 00:00:35.337262,128,50000,0.005524873,0.001456934,0.999,1.17E-05,5000,medium,4,5000,256,PRUNED
444,444,57,20:51.2,22:00.2,0 days 00:01:08.973028,64,50000,0.025832842,0.004315831,0.995,2.14E-05,1000,medium,4,1000,1,PRUNED
463,463,57,33:04.5,33:43.0,0 days 00:00:38.541098,128,50000,0.005224721,0.013032317,0.98,7.74E-05,20000,medium,4,15000,1,PRUNED
465,465,57,34:12.6,34:43.2,0 days 00:00:30.580549,100,50000,0.015135414,0.020365016,0.9999,0.00081505,1000,medium,4,5000,8,PRUNED
470,470,57,37:14.5,37:47.6,0 days 00:00:33.149769,64,50000,0.030115673,0.252096622,0.95,0.000105902,0,tiny,1,15000,128,PRUNED
480,480,57,43:35.5,44:06.8,0 days 00:00:31.260633,256,50000,0.008156151,0.030910059,0.9999,3.78E-05,10000,medium,4,15000,128,PRUNED
481,481,57,44:06.8,44:43.0,0 days 00:00:36.162766,256,50000,0.00944544,0.006650651,0.9999,6.49E-05,10000,small,1,20000,128,PRUNED
504,504,57,57:58.8,58:25.2,0 days 00:00:26.381697,64,10000,0.161732912,0.326476703,0.99,0.006924388,5000,tiny,4,5000,128,PRUNED
511,511,57,02:47.8,03:46.1,0 days 00:00:58.281276,128,100000,0.001672619,0.003341394,0.99,0.000586249,20000,medium,4,20000,128,COMPLETE
519,519,57,08:08.1,08:49.8,0 days 00:00:41.689687,64,50000,0.010100926,0.134110584,0.9999,1.80E-05,5000,medium,2,20000,1,PRUNED
522,522,57,10:14.2,10:42.8,0 days 00:00:28.647269,64,100000,0.001212308,0.452056437,0.99,0.000999271,10000,small,4,1000,256,PRUNED
541,541,57,21:39.1,22:08.6,0 days 00:00:29.535360,64,50000,0.028994983,0.060721631,0.99,0.002635784,20000,medium,4,15000,128,PRUNED
542,542,57,22:08.6,22:42.8,0 days 00:00:34.157952,256,1000000,0.006779331,0.222641967,0.9999,1.60E-05,1000,small,2,20000,128,PRUNED
544,544,57,23:18.7,23:49.4,0 days 00:00:30.671692,64,50000,0.001989401,0.007926337,0.9999,0.001115419,10000,medium,4,20000,8,PRUNED
548,548,57,25:54.8,26:26.1,0 days 00:00:31.302631,128,50000,0.001152156,0.003955055,0.999,5.81E-05,10000,small,2,15000,8,PRUNED
556,556,57,30:58.0,31:41.5,0 days 00:00:43.527131,512,50000,0.048821139,0.005746786,0.99,0.001433122,5000,medium,1,20000,8,PRUNED
573,573,57,42:59.9,43:31.0,0 days 00:00:31.041332,256,50000,0.024176533,0.002737377,0.995,0.011428723,1000,medium,4,20000,1000,PRUNED
585,585,57,50:05.7,50:35.8,0 days 00:00:30.086158,256,50000,0.045484223,0.072708096,0.995,0.000373004,1000,medium,4,20000,1000,PRUNED
594,594,57,55:11.7,55:43.0,0 days 00:00:31.260020,256,1000000,0.053725594,0.003257725,0.9999,1.72E-05,0,medium,4,1000,8,PRUNED
597,597,57,56:48.3,57:16.9,0 days 00:00:28.671424,128,50000,0.047056424,0.001000234,0.9999,0.012869505,1000,tiny,4,15000,8,PRUNED
601,601,57,58:56.5,59:28.4,0 days 00:00:31.899424,256,50000,0.006089898,0.007379557,0.9999,2.03E-05,1000,medium,4,20000,8,PRUNED
606,606,57,01:56.9,02:27.3,0 days 00:00:30.451158,256,1000000,0.044270627,0.386369081,0.98,1.74E-05,1000,medium,4,10000,8,PRUNED
614,614,57,06:31.5,07:10.8,0 days 00:00:39.229794,64,50000,0.001415099,0.165001379,0.9999,1.33E-05,10000,medium,1,20000,128,PRUNED
616,616,57,07:45.8,08:16.4,0 days 00:00:30.641855,128,50000,0.005930741,0.003008016,0.98,7.37E-05,1000,large,8,20000,8,PRUNED
619,619,57,09:56.8,10:27.3,0 days 00:00:30.511843,64,1000000,0.003649899,0.087434428,0.9999,3.00E-05,1000,medium,4,1000,128,PRUNED
625,625,57,13:56.4,14:30.9,0 days 00:00:34.511842,512,1000000,0.001042787,0.485365873,0.9999,1.23E-05,1000,medium,2,1000,128,PRUNED
631,631,57,17:56.9,18:30.7,0 days 00:00:33.722578,512,1000000,0.003987328,0.196719994,0.9,1.01E-05,1000,medium,2,15000,128,PRUNED
633,633,57,19:06.9,19:41.0,0 days 00:00:34.115248,64,10000,0.004972765,0.151922275,0.98,1.68E-05,1000,medium,2,1000,4,PRUNED
634,634,57,19:41.0,20:14.1,0 days 00:00:33.109000,128,50000,0.040838857,0.020705267,0.9999,2.21E-05,1000,medium,2,1000,128,PRUNED
643,643,57,26:15.5,26:57.2,0 days 00:00:41.644069,256,50000,0.029784349,0.001001376,0.995,1.62E-05,1000,medium,1,1000,128,PRUNED
646,646,57,28:08.9,28:46.7,0 days 00:00:37.817333,256,50000,0.004385785,0.004647187,0.9999,0.00033127,1000,small,4,1000,1,PRUNED
655,655,57,34:30.9,35:04.3,0 days 00:00:33.391860,64,10000,0.005538876,0.004689593,0.99,2.40E-05,1000,small,2,1000,128,PRUNED
660,660,57,37:58.0,38:40.5,0 days 00:00:42.484503,64,1000000,0.005240956,0.002502376,0.95,0.00010638,1000,medium,4,1000,1,PRUNED
663,663,57,40:04.5,40:47.1,0 days 00:00:42.620479,256,50000,0.048866359,0.00343839,0.99,6.88E-05,1000,medium,4,1000,1,PRUNED
665,665,57,41:30.8,42:24.2,0 days 00:00:53.437961,512,50000,0.005755547,0.119346888,0.98,0.000538797,1000,large,4,1000,1,PRUNED
668,668,57,43:41.9,44:22.9,0 days 00:00:40.936327,128,50000,0.003944889,0.001954846,0.99,0.000127859,1000,medium,4,1000,1,PRUNED
671,671,57,45:53.9,46:24.9,0 days 00:00:30.992510,128,1000000,0.002009803,0.100791897,0.995,8.15E-05,1000,medium,4,1000,1000,PRUNED
673,673,57,46:57.7,47:39.9,0 days 00:00:42.140367,256,50000,0.066023843,0.001118364,0.98,5.78E-05,1000,medium,4,15000,1,PRUNED
674,674,57,47:39.9,48:09.3,0 days 00:00:29.369812,64,50000,0.053529589,0.169653927,0.99,0.000394279,1000,small,4,1000,1000,PRUNED
676,676,57,48:45.1,49:20.7,0 days 00:00:35.676808,256,50000,0.087438786,0.003715539,0.99,0.022764746,1000,tiny,4,10000,1,PRUNED
680,680,57,51:24.0,52:08.8,0 days 00:00:44.779724,64,50000,0.004190075,0.006489498,0.9999,0.000199118,0,medium,1,20000,8,PRUNED
691,691,57,58:59.8,59:29.7,0 days 00:00:29.924250,256,50000,0.002276157,0.147648047,0.995,4.70E-05,20000,medium,4,1000,128,PRUNED
708,708,57,09:33.8,10:57.6,0 days 00:01:23.756667,64,50000,0.001009748,0.001407778,0.999,0.007404402,20000,medium,1,20000,128,COMPLETE
711,711,57,12:12.9,12:50.1,0 days 00:00:37.184674,128,50000,0.002840818,0.45633339,0.98,7.61E-05,1000,small,1,15000,8,PRUNED
712,712,57,12:50.1,13:33.0,0 days 00:00:42.905467,64,50000,0.005186311,0.005280849,0.9,1.90E-05,1000,medium,4,20000,1,PRUNED
719,719,57,17:25.2,18:07.9,0 days 00:00:42.684509,128,50000,0.148608226,0.002129884,0.99,1.24E-05,10000,medium,1,20000,1,PRUNED
720,720,57,18:07.9,18:36.9,0 days 00:00:28.976506,100,1000000,0.001308105,0.39735535,0.98,0.002367818,20000,small,4,1000,8,PRUNED
729,729,57,23:28.5,24:03.3,0 days 00:00:34.850842,128,50000,0.033799313,0.04341242,0.99,0.001322402,10000,small,1,20000,128,PRUNED
732,732,57,25:25.9,25:55.8,0 days 00:00:29.919350,64,1000000,0.059243694,0.003190726,0.9999,1.19E-05,1000,medium,4,20000,128,PRUNED
733,733,57,25:55.8,26:34.1,0 days 00:00:38.302827,256,50000,0.009707157,0.18158504,0.995,1.60E-05,20000,medium,1,15000,256,PRUNED
742,742,57,31:27.1,32:08.4,0 days 00:00:41.287509,64,1000000,0.007992939,0.124831849,0.95,7.40E-05,20000,medium,1,20000,8,PRUNED
755,755,57,39:18.5,39:52.7,0 days 00:00:34.144212,128,50000,0.003360333,0.24035228,0.995,0.029379962,5000,medium,2,20000,128,PRUNED
760,760,57,42:24.5,42:56.0,0 days 00:00:31.510947,256,50000,0.031345869,0.002987705,0.9999,0.013154397,5000,tiny,4,20000,8,PRUNED
765,765,57,45:31.0,46:01.3,0 days 00:00:30.241848,100,50000,0.124320008,0.015790034,0.995,1.88E-05,5000,medium,4,20000,256,PRUNED
772,772,57,49:36.2,50:06.6,0 days 00:00:30.337766,256,10000,0.048275527,0.002422511,0.999,4.48E-05,0,medium,4,20000,128,PRUNED
782,782,57,55:36.5,56:09.2,0 days 00:00:32.698138,100,1000000,0.004421279,0.199317541,0.98,0.001179175,1000,tiny,1,20000,128,PRUNED
783,783,57,56:09.2,56:49.8,0 days 00:00:40.589235,128,50000,0.002714133,0.001374387,0.9999,1.66E-05,10000,medium,2,15000,1,PRUNED
786,786,57,57:52.3,58:19.8,0 days 00:00:27.483117,128,100000,0.034047287,0.154176021,0.999,2.18E-05,20000,small,8,20000,128,PRUNED
793,793,57,02:37.3,03:06.6,0 days 00:00:29.238409,128,10000,0.014137978,0.00268346,0.99,0.039748544,20000,medium,4,20000,128,PRUNED
807,807,57,11:49.8,12:19.8,0 days 00:00:30.053890,256,10000,0.004354088,0.005063617,0.98,0.001775019,10000,medium,4,1000,8,PRUNED
824,824,57,22:26.5,23:05.5,0 days 00:00:39.055377,100,50000,0.06967953,0.00995227,0.9999,3.54E-05,1000,medium,1,1000,4,PRUNED
826,826,57,23:35.3,24:09.3,0 days 00:00:33.995065,512,50000,0.169971771,0.0011344,0.99,2.22E-05,5000,medium,2,20000,8,PRUNED
831,831,57,27:00.6,27:31.0,0 days 00:00:30.331762,128,50000,0.00599236,0.159969324,0.98,7.90E-05,5000,medium,4,20000,128,PRUNED
851,851,57,41:34.3,42:08.2,0 days 00:00:33.902631,128,1000000,0.105232847,0.011134528,0.9999,0.000180556,5000,tiny,4,10000,1,PRUNED
862,862,57,48:29.0,49:07.0,0 days 00:00:38.023263,128,1000000,0.002338724,0.008421702,0.99,1.70E-05,10000,medium,1,15000,128,PRUNED
863,863,57,49:07.0,49:36.9,0 days 00:00:29.870989,256,50000,0.025458969,0.187657488,0.98,5.47E-05,1000,medium,4,1000,8,PRUNED
872,872,57,54:50.0,55:23.5,0 days 00:00:33.463580,512,50000,0.004099114,0.046807772,0.99,2.57E-05,1000,medium,4,1,8,PRUNED
878,878,57,58:26.8,59:03.8,0 days 00:00:37.078092,256,50000,0.054853348,0.073429353,0.98,0.009973721,1000,small,1,20000,1,PRUNED
898,898,57,11:08.8,11:50.2,0 days 00:00:41.433839,64,50000,0.013324577,0.02944702,0.99,7.42E-05,5000,medium,2,15000,1,PRUNED
935,935,57,36:38.2,37:09.4,0 days 00:00:31.176908,512,50000,0.024364701,0.005313548,0.99,0.004711907,1000,medium,4,20000,1000,PRUNED
946,946,57,43:23.0,43:53.3,0 days 00:00:30.339949,512,1000000,0.035100343,0.151569891,0.99,1.23E-05,1000,medium,4,20000,128,PRUNED
948,948,57,44:26.8,44:59.0,0 days 00:00:32.183378,128,50000,0.018010337,0.003721356,0.999,2.43E-05,1000,medium,8,20000,128,PRUNED
950,950,57,45:31.6,45:58.4,0 days 00:00:26.740909,128,50000,0.008471515,0.495191564,0.99,0.012907255,1000,tiny,4,20000,128,PRUNED
952,952,57,47:26.3,47:56.6,0 days 00:00:30.259818,32,1000000,0.001185759,0.002804391,0.9,0.006704187,5000,medium,4,20000,8,PRUNED
956,956,57,49:48.2,50:19.9,0 days 00:00:31.777823,128,50000,0.013947774,0.126893693,0.98,4.70E-05,5000,large,4,10000,8,PRUNED
958,958,57,50:59.0,51:42.6,0 days 00:00:43.565511,512,50000,0.027004145,0.212497074,0.995,2.80E-05,1000,medium,1,20000,128,PRUNED
961,961,57,53:06.1,53:48.1,0 days 00:00:41.983202,256,1000000,0.019824635,0.009467751,0.99,0.000905352,1000,medium,1,20000,128,PRUNED
965,965,57,55:21.8,56:05.1,0 days 00:00:43.223589,256,50000,0.005597671,0.276132782,0.99,0.001235905,1000,medium,1,20000,8,PRUNED
968,968,57,57:24.9,57:54.9,0 days 00:00:29.958970,128,100000,0.016885856,0.337197582,0.98,3.35E-05,1000,medium,8,20000,8,PRUNED
977,977,57,03:06.0,03:36.7,0 days 00:00:30.707049,64,1000000,0.002565566,0.243393509,0.98,0.000750945,1000,medium,4,20000,128,PRUNED
979,979,57,04:20.1,04:54.8,0 days 00:00:34.659022,256,50000,0.002159607,0.002348648,0.995,0.000223299,5000,tiny,1,20000,8,PRUNED
980,980,57,04:54.8,05:26.2,0 days 00:00:31.463481,64,50000,0.008160396,0.05536889,0.99,3.98E-05,1000,large,4,20000,128,PRUNED
1004,1004,57,19:07.6,19:58.7,0 days 00:00:51.082262,512,50000,0.012867386,0.006447377,0.95,1.86E-05,5000,large,1,20000,1000,PRUNED
1011,1011,57,23:51.9,24:23.6,0 days 00:00:31.725313,64,50000,0.002502359,0.09735516,0.9999,0.000395454,1000,medium,4,20000,8,PRUNED
1023,1023,57,31:27.5,31:57.4,0 days 00:00:29.907444,128,1000000,0.00878077,0.056821572,0.99,0.000699113,5000,medium,4,20000,8,PRUNED
1025,1025,57,32:42.4,33:12.9,0 days 00:00:30.469264,64,50000,0.002705236,0.018777149,0.99,5.62E-05,0,medium,4,20000,128,PRUNED
1028,1028,57,34:21.7,34:50.7,0 days 00:00:28.993989,512,1000000,0.006094767,0.34727292,0.9999,9.36E-05,5000,small,4,20000,128,PRUNED
1029,1029,57,34:50.7,35:22.0,0 days 00:00:31.275731,64,50000,0.004512361,0.029328435,0.995,1.34E-05,10000,large,4,20000,1000,PRUNED
1033,1033,57,37:21.4,37:50.3,0 days 00:00:28.928997,256,100000,0.001320583,0.288052995,0.98,7.23E-05,1000,medium,4,20000,1000,PRUNED
1034,1034,57,37:50.3,38:23.6,0 days 00:00:33.237581,64,50000,0.166640886,0.002311276,0.99,0.000137518,1000,tiny,1,1000,128,PRUNED
1035,1035,57,38:23.6,38:53.5,0 days 00:00:29.953627,512,50000,0.121215773,0.383176985,0.9999,1.01E-05,10000,medium,4,20000,8,PRUNED
1036,1036,57,38:53.5,39:23.8,0 days 00:00:30.244112,128,50000,0.026091102,0.010943236,0.95,3.53E-05,5000,medium,8,20000,4,PRUNED
1043,1043,57,43:09.3,43:50.0,0 days 00:00:40.659571,512,1000000,0.020302691,0.077274818,0.9999,1.22E-05,1000,medium,1,20000,128,PRUNED
1049,1049,57,46:41.2,47:11.8,0 days 00:00:30.562981,64,50000,0.063451524,0.005876361,0.99,6.50E-05,10000,medium,4,20000,8,PRUNED
1055,1055,57,50:06.5,50:50.0,0 days 00:00:43.440645,128,100000,0.009842982,0.003429563,0.99,0.010097547,10000,medium,1,20000,8,PRUNED
1059,1059,57,52:45.1,53:31.2,0 days 00:00:46.166379,512,50000,0.002179085,0.004169996,0.99,8.29E-05,1000,medium,1,1000,128,PRUNED
1069,1069,57,59:00.0,59:44.2,0 days 00:00:44.222116,64,50000,0.136716437,0.03390836,0.9999,0.0276991,10000,medium,4,20000,1,PRUNED
1074,1074,57,02:04.6,02:35.8,0 days 00:00:31.208973,512,50000,0.016581244,0.00401231,0.99,3.85E-05,1000,small,4,20000,16,PRUNED
1078,1078,57,04:41.2,05:10.7,0 days 00:00:29.468389,64,50000,0.005133884,0.288641954,0.99,2.18E-05,1000,medium,4,15000,1000,PRUNED
1086,1086,57,09:35.3,10:06.3,0 days 00:00:31.046401,128,50000,0.004285565,0.0055648,0.9999,1.63E-05,1000,medium,4,20000,8,PRUNED
1091,1091,57,12:27.0,13:08.6,0 days 00:00:41.662188,64,50000,0.009499029,0.241895392,0.9999,9.95E-05,1000,medium,4,20000,1,PRUNED
1093,1093,57,13:43.7,14:16.6,0 days 00:00:32.936000,64,50000,0.003880834,0.06088201,0.99,6.36E-05,1000,small,4,20000,128,PRUNED
1094,1094,57,14:16.6,14:47.4,0 days 00:00:30.743705,128,1000000,0.005544523,0.00463144,0.995,0.000286175,1000,medium,4,1000,4,PRUNED
1095,1095,57,14:47.4,15:24.3,0 days 00:00:36.933844,256,50000,0.016459882,0.099871735,0.9999,0.011457011,5000,medium,2,1,8,PRUNED
1108,1108,57,22:46.5,23:26.8,0 days 00:00:40.331524,128,10000,0.028751951,0.009634354,0.99,0.000219973,5000,medium,4,1000,1,PRUNED
1112,1112,57,25:16.9,25:46.1,0 days 00:00:29.249591,512,1000000,0.071684827,0.273898064,0.999,3.10E-05,5000,medium,4,20000,1000,PRUNED
1114,1114,57,26:19.6,27:01.0,0 days 00:00:41.370000,64,50000,0.005751709,0.071763216,0.995,1.28E-05,1000,medium,4,20000,1,PRUNED
1125,1125,57,33:19.6,34:00.2,0 days 00:00:40.592522,64,50000,0.052456379,0.357807969,0.995,0.000667863,10000,medium,1,1000,128,PRUNED
1130,1130,57,36:19.2,36:54.8,0 days 00:00:35.624083,128,50000,0.008672014,0.100326267,0.99,0.006530774,1000,small,1,10000,8,PRUNED
1131,1131,57,36:54.8,37:35.0,0 days 00:00:40.191507,256,50000,0.042208977,0.019513125,0.9999,3.33E-05,10000,medium,2,1000,1,PRUNED
1133,1133,57,38:13.2,38:45.6,0 days 00:00:32.454577,64,50000,0.014886483,0.144255679,0.9999,5.74E-05,1000,medium,4,20000,1000,PRUNED
1137,1137,57,40:40.8,41:14.3,0 days 00:00:33.579342,64,50000,0.004910771,0.005121261,0.9999,2.63E-05,1000,medium,2,15000,128,PRUNED
1158,1158,57,53:09.9,53:37.2,0 days 00:00:27.300443,64,50000,0.18432997,0.020669857,0.995,0.000148451,1000,tiny,4,20000,128,PRUNED
1188,1188,57,10:41.4,11:08.9,0 days 00:00:27.539129,32,50000,0.034630973,0.027020766,0.98,0.000246845,1000,tiny,4,20000,128,PRUNED
1192,1192,57,12:55.3,13:26.2,0 days 00:00:30.934542,32,50000,0.031929439,0.044893199,0.98,0.000356055,1000,tiny,4,20000,128,PRUNED
1194,1194,57,13:59.7,14:30.0,0 days 00:00:30.362151,32,50000,0.043555012,0.012215265,0.98,0.004041331,1000,tiny,4,20000,4,PRUNED
1198,1198,57,16:03.5,16:33.2,0 days 00:00:29.624884,32,50000,0.052175027,0.042594096,0.98,0.000194352,1000,tiny,4,20000,4,PRUNED
1212,1212,57,24:08.9,24:43.8,0 days 00:00:34.914049,32,50000,0.020291894,0.050485135,0.98,0.000256115,1000,tiny,4,20000,1,PRUNED
1217,1217,57,26:42.4,27:18.0,0 days 00:00:35.647868,32,100000,0.003617807,0.010438158,0.995,0.000198275,1000,tiny,4,5000,1,PRUNED
1220,1220,57,28:33.4,29:03.1,0 days 00:00:29.636711,256,10000,0.148032591,0.031274255,0.9,0.000551383,1000,tiny,2,20000,128,PRUNED
1231,1231,57,34:44.1,35:20.2,0 days 00:00:36.187415,512,50000,0.04066935,0.004808955,0.98,0.00022406,1000,tiny,4,20000,1,PRUNED
1232,1232,57,35:20.2,35:51.3,0 days 00:00:31.060581,256,50000,0.001222824,0.021325184,0.9,0.00477368,1000,tiny,2,20000,4,PRUNED
1261,1261,57,52:46.9,53:22.8,0 days 00:00:35.904673,32,10000,0.029233307,0.01164713,0.98,0.002534262,1000,tiny,4,20000,1,PRUNED
1268,1268,57,56:36.1,57:07.0,0 days 00:00:30.858239,256,50000,0.038625018,0.061260303,0.98,0.006325049,1000,tiny,4,1,4,PRUNED
1292,1292,57,11:33.8,12:02.0,0 days 00:00:28.187107,100,50000,0.021351191,0.047804848,0.9999,0.014959047,5000,tiny,4,20000,128,PRUNED
1293,1293,57,12:02.0,12:32.3,0 days 00:00:30.316520,256,10000,0.013255944,0.181430618,0.99,1.95E-05,1000,medium,4,10000,128,PRUNED
1302,1302,57,16:54.9,17:30.9,0 days 00:00:35.946266,64,10000,0.038130829,0.306908607,0.95,0.009796991,1000,tiny,4,20000,1,PRUNED
1338,1338,57,39:46.7,40:19.2,0 days 00:00:32.460697,256,50000,0.001493896,0.058578862,0.98,1.46E-05,5000,medium,4,20000,16,PRUNED
1341,1341,57,41:34.5,42:04.9,0 days 00:00:30.413238,256,50000,0.009315536,0.079673432,0.98,2.05E-05,5000,medium,4,20000,128,PRUNED
1345,1345,57,44:00.0,44:39.2,0 days 00:00:39.144471,256,50000,0.007232338,0.042181902,0.98,1.93E-05,5000,medium,1,5000,1000,PRUNED
1348,1348,57,45:54.5,46:28.8,0 days 00:00:34.317500,256,50000,0.001844746,0.001633277,0.98,7.61E-05,5000,medium,2,20000,4,PRUNED
1349,1349,57,46:28.8,46:59.0,0 days 00:00:30.186304,256,50000,0.00509126,0.09834388,0.99,3.53E-05,5000,medium,4,20000,256,PRUNED
1353,1353,57,49:10.7,49:41.2,0 days 00:00:30.510165,256,50000,0.0086894,0.125017797,0.99,5.26E-05,5000,medium,4,1000,128,PRUNED
1355,1355,57,50:12.2,50:46.0,0 days 00:00:33.861914,512,50000,0.048946327,0.162427496,0.999,0.005166364,5000,medium,4,1,128,PRUNED
1357,1357,57,51:21.6,51:59.3,0 days 00:00:37.719242,32,50000,0.010203677,0.003495792,0.98,0.000107822,5000,medium,1,10000,128,PRUNED
1366,1366,57,57:30.6,58:02.0,0 days 00:00:31.390026,512,50000,0.006717165,0.003179092,0.98,0.002285064,1000,medium,4,20000,128,PRUNED
1376,1376,57,03:40.4,04:09.9,0 days 00:00:29.474583,512,10000,0.060002878,0.035429814,0.99,1.01E-05,5000,medium,8,20000,128,PRUNED
1377,1377,57,04:09.9,04:42.7,0 days 00:00:32.758525,256,50000,0.003105491,0.004361158,0.999,0.000116785,1000,large,4,1000,256,PRUNED
1382,1382,57,07:11.6,07:47.0,0 days 00:00:35.319442,256,50000,0.001231528,0.227613893,0.99,9.03E-05,1000,tiny,4,20000,1,PRUNED
