,number,value,datetime_start,datetime_complete,duration,params_batch_size,params_buffer_size,params_exploration_final_eps,params_exploration_fraction,params_gamma,params_learning_rate,params_learning_starts,params_net_arch,params_subsample_steps,params_target_update_interval,params_train_freq,state
4961,4961,190,18:24.7,19:18.7,0 days 00:00:54.048094,128,10000,0.006797502,0.244799609,0.999,0.001416777,0,tiny,2,1,8,PRUNED
5085,5085,190,03:22.1,04:03.7,0 days 00:00:41.623732,128,10000,0.035692286,0.010416744,0.999,0.027791745,5000,tiny,2,20000,4,PRUNED
5110,5110,190,25:32.7,26:20.2,0 days 00:00:47.550520,16,10000,0.023800901,0.014971547,0.999,0.003321242,5000,tiny,2,1,4,PRUNED
5497,5497,190,54:07.7,54:52.3,0 days 00:00:44.593445,64,10000,0.004043204,0.002045875,0.999,0.012390955,0,tiny,2,1,4,PRUNED
5525,5525,190,17:54.1,18:34.2,0 days 00:00:40.157405,16,10000,0.01199246,0.025098113,0.999,0.000541091,0,tiny,2,20000,4,PRUNED
6599,6599,190,04:54.6,05:41.2,0 days 00:00:46.642508,16,10000,0.002488874,0.170588421,0.999,0.004098029,5000,small,2,1,16,PRUNED
7477,7477,190,23:26.2,24:13.0,0 days 00:00:46.805071,16,10000,0.007332226,0.006040817,0.999,0.000540754,5000,tiny,2,1,4,PRUNED
8264,8264,190,55:24.8,56:08.1,0 days 00:00:43.361907,128,1000000,0.001000086,0.019637348,0.999,2.50E-05,1000,small,8,15000,4,PRUNED
119,119,189,58:47.3,59:49.7,0 days 00:01:02.404503,32,100000,0.08297253,0.011896183,0.999,0.001097361,1000,small,8,1000,8,COMPLETE
580,580,189,03:39.7,04:28.4,0 days 00:00:48.720261,64,100000,0.017202743,0.060335069,0.999,1.22E-05,10000,small,1,1000,8,PRUNED
1030,1030,189,15:44.7,16:23.9,0 days 00:00:39.134683,32,50000,0.005261207,0.001284942,0.999,0.012876412,1000,tiny,8,5000,8,PRUNED
1469,1469,189,34:51.4,35:44.5,0 days 00:00:53.103409,128,100000,0.111480612,0.025636483,0.999,5.68E-05,0,tiny,8,1,1,PRUNED
1667,1667,189,49:54.9,50:45.6,0 days 00:00:50.655012,16,10000,0.01801769,0.175472617,0.999,0.008364178,5000,tiny,2,1,4,PRUNED
2001,2001,189,54:37.8,55:16.4,0 days 00:00:38.584220,16,10000,0.001555429,0.012573339,0.999,0.004387851,5000,tiny,2,15000,4,PRUNED
2295,2295,189,13:20.2,14:12.8,0 days 00:00:52.647893,16,10000,0.010807491,0.002523787,0.999,0.019005537,5000,tiny,2,1,4,PRUNED
2395,2395,189,43:15.1,44:00.6,0 days 00:00:45.478222,16,10000,0.004324182,0.090442905,0.999,0.014101473,5000,tiny,2,1,4,PRUNED
2396,2396,189,44:00.6,44:46.7,0 days 00:00:46.151704,16,10000,0.004773406,0.119954373,0.98,0.011426555,5000,tiny,2,1,4,PRUNED
2403,2403,189,50:21.3,51:12.9,0 days 00:00:51.676197,16,10000,0.005847276,0.092999268,0.999,0.017170132,5000,tiny,2,1,4,PRUNED
2511,2511,189,20:44.2,21:30.6,0 days 00:00:46.400053,100,10000,0.004072277,0.018877476,0.999,0.001198792,5000,tiny,2,15000,4,PRUNED
2569,2569,189,07:37.3,08:19.2,0 days 00:00:41.942752,16,10000,0.011885704,0.170142013,0.999,8.24E-05,5000,tiny,2,1,4,PRUNED
2873,2873,189,22:47.6,23:31.4,0 days 00:00:43.771553,16,10000,0.03597888,0.004871181,0.999,4.77E-05,5000,tiny,2,5000,4,PRUNED
3286,3286,189,14:24.8,15:19.1,0 days 00:00:54.294496,16,10000,0.006387318,0.003201913,0.999,8.10E-05,5000,tiny,2,1,4,PRUNED
3420,3420,189,11:39.9,12:29.4,0 days 00:00:49.590266,64,10000,0.057980273,0.094831334,0.999,0.009006901,5000,tiny,2,1,4,PRUNED
3493,3493,189,15:22.5,16:09.2,0 days 00:00:46.710308,16,10000,0.001740501,0.207142509,0.999,6.27E-05,5000,tiny,2,1,4,PRUNED
3513,3513,189,33:49.0,34:33.3,0 days 00:00:44.238100,100,10000,0.065768741,0.031829167,0.9999,0.016809109,1000,tiny,2,1,4,PRUNED
4226,4226,189,44:11.7,45:00.7,0 days 00:00:49.000206,16,10000,0.055396511,0.103022245,0.995,0.000532326,5000,tiny,2,1,4,PRUNED
4600,4600,189,07:16.0,08:15.6,0 days 00:00:59.530876,256,10000,0.013608838,0.126338805,0.999,0.000202816,5000,tiny,1,1,4,PRUNED
4637,4637,189,37:35.3,38:24.4,0 days 00:00:49.104499,32,10000,0.008059844,0.014769797,0.999,3.00E-05,0,tiny,2,1,4,PRUNED
4762,4762,189,28:11.9,28:56.0,0 days 00:00:44.139822,16,100000,0.001003276,0.00454393,0.999,0.0003169,5000,tiny,8,1,8,PRUNED
5447,5447,189,11:06.0,11:54.7,0 days 00:00:48.720486,32,10000,0.047651879,0.010381207,0.999,7.10E-05,5000,tiny,2,1,4,PRUNED
5458,5458,189,21:47.6,22:45.1,0 days 00:00:57.472249,512,10000,0.001848027,0.09626798,0.999,0.000188606,1000,tiny,2,1,4,PRUNED
5542,5542,189,32:28.2,33:11.6,0 days 00:00:43.371797,64,50000,0.042001238,0.476827804,0.999,6.42E-05,1000,tiny,2,10000,128,PRUNED
5607,5607,189,28:55.2,29:42.9,0 days 00:00:47.754587,16,10000,0.003795902,0.053325748,0.999,6.03E-05,5000,tiny,2,1,4,PRUNED
5754,5754,189,33:52.0,34:45.1,0 days 00:00:53.071541,16,10000,0.094751039,0.05992585,0.999,0.001899137,20000,tiny,2,1,4,PRUNED
6361,6361,189,35:08.1,35:55.8,0 days 00:00:47.767782,16,50000,0.063139816,0.114487229,0.999,0.000245261,5000,tiny,2,1,4,PRUNED
6631,6631,189,33:07.7,34:00.0,0 days 00:00:52.261519,32,10000,0.001903744,0.049103312,0.999,0.000585506,20000,tiny,2,1,1,PRUNED
6672,6672,189,06:46.0,07:33.3,0 days 00:00:47.339480,16,50000,0.198972226,0.102527288,0.999,0.000533622,5000,tiny,2,1,8,PRUNED
6805,6805,189,58:13.1,59:00.4,0 days 00:00:47.319237,16,10000,0.0408394,0.002319589,0.999,0.000100549,10000,tiny,2,1,4,PRUNED
6886,6886,189,12:34.8,13:18.3,0 days 00:00:43.491232,16,10000,0.001297804,0.001958289,0.995,0.000560688,5000,tiny,2,1,256,PRUNED
7059,7059,189,29:10.0,29:55.1,0 days 00:00:45.116945,16,10000,0.001855748,0.002479887,0.999,0.004561933,5000,tiny,2,1000,16,PRUNED
7095,7095,189,57:39.8,58:26.5,0 days 00:00:46.663184,16,10000,0.002396216,0.227286609,0.999,0.000108417,5000,tiny,2,1,4,PRUNED
7432,7432,189,46:20.6,47:13.2,0 days 00:00:52.608984,16,10000,0.062550142,0.114946402,0.999,0.000132567,5000,tiny,2,1,1,PRUNED
7471,7471,189,19:07.3,19:54.8,0 days 00:00:47.479891,16,10000,0.017664596,0.008790933,0.999,0.000654763,0,tiny,2,1,4,PRUNED
7528,7528,189,07:48.8,08:37.6,0 days 00:00:48.748154,16,10000,0.007145527,0.00301139,0.999,0.005942111,5000,tiny,2,1,4,PRUNED
8022,8022,189,25:47.1,26:35.9,0 days 00:00:48.774109,16,10000,0.005708863,0.023287045,0.9999,0.000370042,5000,tiny,8,1,4,PRUNED
540,540,188,34:38.3,35:30.0,0 days 00:00:51.686854,64,100000,0.08458337,0.019411619,0.98,1.96E-05,1000,small,1,1,1000,PRUNED
755,755,188,35:51.5,36:34.9,0 days 00:00:43.366728,16,50000,0.002420836,0.001989365,0.999,0.000537055,10000,tiny,8,1000,1,PRUNED
1357,1357,188,59:40.2,01:02.8,0 days 00:01:22.553360,512,50000,0.134506837,0.005449609,0.999,0.005946681,10000,tiny,8,1,8,COMPLETE
1391,1391,188,30:28.1,31:49.7,0 days 00:01:21.601162,128,10000,0.034275219,0.249181453,0.999,5.40E-05,20000,small,8,1,8,COMPLETE
2361,2361,188,12:38.4,13:24.9,0 days 00:00:46.553356,16,10000,0.004244796,0.039228304,0.999,1.01E-05,5000,medium,2,15000,128,PRUNED
3672,3672,188,53:33.6,54:24.6,0 days 00:00:50.996272,16,10000,0.017665777,0.020800407,0.999,2.38E-05,5000,tiny,2,1,4,PRUNED
4295,4295,188,43:28.1,44:22.2,0 days 00:00:54.104246,64,10000,0.010601522,0.097003313,0.999,0.00034996,5000,tiny,2,1,4,PRUNED
4694,4694,188,29:30.9,30:15.9,0 days 00:00:44.974594,16,10000,0.002313199,0.099526323,0.999,0.017057688,0,tiny,4,15000,256,PRUNED
6087,6087,188,37:08.2,37:59.9,0 days 00:00:51.748252,16,10000,0.104983839,0.097712697,0.999,0.000169476,5000,tiny,2,1,4,PRUNED
6724,6724,188,49:59.6,50:54.1,0 days 00:00:54.485660,16,10000,0.021268695,0.002598662,0.999,0.00024025,5000,tiny,2,1,4,PRUNED
7101,7101,188,02:39.2,03:28.6,0 days 00:00:49.401015,16,1000000,0.006543268,0.181302663,0.999,6.17E-05,5000,tiny,2,1,4,PRUNED
1112,1112,187,20:33.4,21:27.5,0 days 00:00:54.100711,100,100000,0.01917168,0.005762632,0.999,2.78E-05,1000,tiny,2,1,1,PRUNED
3436,3436,187,25:37.2,26:32.9,0 days 00:00:55.699253,64,10000,0.01228767,0.023923057,0.999,6.87E-05,5000,medium,2,1,128,PRUNED
4093,4093,187,51:39.7,52:29.9,0 days 00:00:50.169642,16,10000,0.013538897,0.002183989,0.999,0.000261086,5000,tiny,4,1,4,PRUNED
6239,6239,187,50:52.5,51:43.2,0 days 00:00:50.699943,512,10000,0.011778356,0.002634959,0.999,0.002537787,5000,small,2,5000,4,PRUNED
7521,7521,187,01:53.8,02:47.1,0 days 00:00:53.303114,16,10000,0.03276041,0.455344202,0.995,6.99E-05,5000,tiny,2,1,8,PRUNED
8219,8219,187,16:56.0,17:47.5,0 days 00:00:51.505845,128,1000000,0.007911451,0.011498367,0.999,0.000422469,1000,small,8,1,4,PRUNED
59,59,186,11:21.4,12:29.2,0 days 00:01:07.777349,128,100000,0.113587313,0.018025866,0.995,0.002738018,10000,medium,8,1,128,COMPLETE
2195,2195,186,41:06.7,42:14.4,0 days 00:01:07.745028,16,10000,0.001811145,0.153401426,0.999,0.000133915,5000,large,1,1,4,PRUNED
2590,2590,186,25:20.3,26:13.0,0 days 00:00:52.743128,16,10000,0.00973504,0.006150653,0.999,0.008741311,5000,tiny,2,1,4,PRUNED
5104,5104,186,20:09.8,21:02.0,0 days 00:00:52.220172,16,50000,0.101442917,0.009633106,0.999,9.11E-05,20000,tiny,4,1,4,PRUNED
4246,4246,185,01:33.4,02:13.3,0 days 00:00:39.971460,512,10000,0.112773165,0.028151823,0.999,0.000171066,1000,tiny,8,1000,4,PRUNED
1451,1451,184,20:11.0,21:00.5,0 days 00:00:49.468421,16,50000,0.002288989,0.002136295,0.999,0.000176035,10000,tiny,8,1000,1,PRUNED
2827,2827,184,44:45.7,45:29.1,0 days 00:00:43.484695,16,10000,0.006741367,0.068290949,0.999,0.000425982,5000,tiny,4,1,4,PRUNED
3484,3484,184,08:29.2,09:23.3,0 days 00:00:54.149877,128,50000,0.079720174,0.007209998,0.9999,0.040933554,5000,tiny,2,1,1000,PRUNED
1762,1762,183,24:48.6,25:36.8,0 days 00:00:48.209479,16,10000,0.036620086,0.020761054,0.999,0.011695917,5000,tiny,2,1,4,PRUNED
3102,3102,183,34:10.6,35:08.0,0 days 00:00:57.453444,128,10000,0.062659821,0.352401083,0.999,0.000184532,5000,medium,1,1,4,PRUNED
5658,5658,183,10:06.6,10:55.7,0 days 00:00:49.026111,16,10000,0.135141366,0.093126947,0.999,0.000324674,5000,tiny,2,1,4,PRUNED
6873,6873,183,00:15.3,01:48.7,0 days 00:01:33.327978,512,10000,0.050454023,0.010454883,0.999,0.001518314,5000,tiny,2,1,4,COMPLETE
549,549,182,41:11.9,41:55.0,0 days 00:00:43.132007,64,50000,0.057268321,0.440571236,0.995,1.57E-05,1000,small,8,5000,16,PRUNED
1372,1372,182,14:55.0,15:52.4,0 days 00:00:57.399075,128,50000,0.006422853,0.00137943,0.999,0.001323167,10000,small,8,1,8,PRUNED
4575,4575,182,45:36.3,46:22.2,0 days 00:00:45.966984,16,50000,0.004783669,0.019814928,0.9,0.00015123,5000,small,2,1,4,PRUNED
1435,1435,181,07:40.4,08:20.2,0 days 00:00:39.750017,128,50000,0.029332523,0.0027379,0.999,0.000727356,0,tiny,8,1,8,PRUNED
2904,2904,181,49:03.7,49:45.5,0 days 00:00:41.842754,16,10000,0.054026744,0.001965058,0.999,0.000214543,5000,tiny,2,1,4,PRUNED
3781,3781,181,24:43.9,25:37.6,0 days 00:00:53.681184,128,10000,0.012486506,0.005377128,0.999,0.00014615,5000,tiny,4,1,4,PRUNED
3874,3874,181,43:01.6,43:50.4,0 days 00:00:48.792640,16,10000,0.010038946,0.161541752,0.999,0.000175893,5000,tiny,2,5000,1,PRUNED
4214,4214,181,34:12.8,35:01.4,0 days 00:00:48.551490,512,10000,0.015861091,0.074590197,0.999,0.015167387,0,tiny,2,1,4,PRUNED
8257,8257,181,49:04.0,49:54.6,0 days 00:00:50.612503,32,1000000,0.008342268,0.002083913,0.999,0.000313738,1000,small,8,1,4,PRUNED
562,562,180,51:06.9,52:23.7,0 days 00:01:16.723664,64,50000,0.11619813,0.014426248,0.999,7.97E-05,1000,small,8,1000,8,COMPLETE
762,762,180,41:46.3,42:28.9,0 days 00:00:42.575131,512,100000,0.003986268,0.10716705,0.995,0.308299603,1000,tiny,8,1,8,PRUNED
780,780,180,56:12.1,56:50.3,0 days 00:00:38.123097,16,100000,0.151057793,0.011183468,0.99,0.000460572,10000,small,8,1000,128,PRUNED
1075,1075,180,50:28.2,51:14.1,0 days 00:00:45.911321,32,50000,0.01646368,0.072422822,0.995,0.000911342,1000,small,8,1,8,PRUNED
2322,2322,180,37:08.9,37:53.3,0 days 00:00:44.459355,16,10000,0.129730363,0.002436554,0.999,1.66E-05,5000,tiny,2,1,4,PRUNED
2573,2573,180,11:28.2,12:17.5,0 days 00:00:49.297126,16,10000,0.002970792,0.126933628,0.999,0.000181801,5000,medium,2,1,256,PRUNED
2915,2915,180,59:07.3,59:58.2,0 days 00:00:50.962442,16,10000,0.002142415,0.004063567,0.999,0.000123443,20000,tiny,2,1,4,PRUNED
3470,3470,180,55:12.0,56:34.4,0 days 00:01:22.384432,128,10000,0.007066099,0.021702188,0.999,0.000498051,1000,tiny,8,1,4,COMPLETE
3481,3481,180,06:18.1,07:11.0,0 days 00:00:52.948022,64,10000,0.010881456,0.05105008,0.999,0.019752373,0,tiny,2,10000,4,PRUNED
3550,3550,180,06:32.7,07:25.9,0 days 00:00:53.163214,16,10000,0.01864539,0.036494017,0.999,0.000232912,5000,tiny,2,1,1,PRUNED
4021,4021,180,50:52.7,51:38.5,0 days 00:00:45.780364,16,10000,0.022617051,0.013591286,0.999,0.00608335,1000,tiny,4,1,4,PRUNED
5075,5075,180,54:36.0,55:19.0,0 days 00:00:43.048923,16,50000,0.003049341,0.030118051,0.95,0.000823402,5000,tiny,2,1,4,PRUNED
5076,5076,180,55:19.0,56:25.3,0 days 00:01:06.273864,16,100000,0.001693425,0.025155731,0.9999,3.24E-05,5000,medium,8,1,1,PRUNED
5207,5207,180,47:44.4,48:31.5,0 days 00:00:47.037339,256,10000,0.005971228,0.271541464,0.999,0.000991145,20000,tiny,2,1,4,PRUNED
5245,5245,180,19:42.9,20:43.5,0 days 00:01:00.524371,16,10000,0.011738405,0.005934646,0.999,0.000255563,5000,tiny,2,1,1,PRUNED
6954,6954,180,08:22.8,09:09.0,0 days 00:00:46.228615,16,50000,0.017280597,0.042581542,0.9999,0.000393582,1000,tiny,2,1000,4,PRUNED
7056,7056,180,26:50.5,27:51.6,0 days 00:01:01.122772,256,10000,0.003504263,0.003020164,0.999,0.000192064,5000,tiny,2,1000,4,PRUNED
7391,7391,180,09:30.8,10:21.2,0 days 00:00:50.457286,64,10000,0.001403922,0.008281359,0.999,1.01E-05,5000,tiny,2,1,128,PRUNED
7610,7610,180,19:31.3,20:24.5,0 days 00:00:53.148027,16,10000,0.096090132,0.002122543,0.999,0.01278963,5000,tiny,2,1,16,PRUNED
369,369,179,24:19.4,25:35.7,0 days 00:01:16.257237,16,100000,0.016860216,0.001952503,0.98,0.000205468,1000,tiny,8,1000,8,COMPLETE
999,999,179,51:20.5,52:40.3,0 days 00:01:19.847490,16,50000,0.018748831,0.001007285,0.999,0.000364885,1000,large,8,5000,8,COMPLETE
2055,2055,179,40:21.9,41:10.3,0 days 00:00:48.402463,16,10000,0.01179076,0.206142539,0.999,0.009545244,5000,tiny,4,1,4,PRUNED
2628,2628,179,57:18.7,58:09.2,0 days 00:00:50.535613,16,10000,0.072581783,0.00549814,0.98,5.00E-05,20000,tiny,2,1,1000,PRUNED
2981,2981,179,51:57.4,52:49.1,0 days 00:00:51.685448,16,10000,0.009336058,0.03896079,0.999,0.00949898,5000,tiny,2,1,4,PRUNED
4235,4235,179,51:34.5,52:28.7,0 days 00:00:54.184850,16,10000,0.00471265,0.20881029,0.9999,0.000212866,1000,tiny,2,1,8,PRUNED
4259,4259,179,12:27.4,13:13.6,0 days 00:00:46.240245,16,10000,0.064146542,0.025756105,0.999,0.00184169,5000,tiny,2,5000,4,PRUNED
4361,4361,179,39:36.2,40:24.9,0 days 00:00:48.702381,128,1000000,0.004999301,0.005203958,0.999,0.003849267,5000,large,2,10000,4,PRUNED
6482,6482,179,20:44.4,21:42.6,0 days 00:00:58.179992,16,10000,0.001108112,0.041298372,0.995,0.000699873,5000,tiny,2,1,256,PRUNED
7015,7015,179,54:52.3,55:38.8,0 days 00:00:46.542429,16,10000,0.001098417,0.027766837,0.999,0.000193141,5000,tiny,2,1000,4,PRUNED
8005,8005,179,09:52.0,10:47.6,0 days 00:00:55.623794,100,100000,0.009280427,0.130101744,0.999,0.000130018,5000,tiny,2,1,4,PRUNED
8010,8010,179,15:02.9,15:59.9,0 days 00:00:56.960121,256,10000,0.019254296,0.011943836,0.999,0.001324364,1000,tiny,2,1,4,PRUNED
4570,4570,178,41:33.4,42:18.8,0 days 00:00:45.438015,16,100000,0.002704093,0.1946049,0.999,0.010510215,1000,tiny,2,1,4,PRUNED
5649,5649,178,03:23.2,04:14.8,0 days 00:00:51.605549,16,10000,0.003218162,0.001713167,0.999,0.018256605,10000,tiny,8,1,4,PRUNED
103,103,177,45:03.2,46:09.7,0 days 00:01:06.449351,32,100000,0.046838343,0.017918654,0.999,0.002630316,20000,small,8,1000,8,COMPLETE
1851,1851,177,45:46.7,46:43.4,0 days 00:00:56.697689,16,10000,0.037529797,0.152763649,0.999,0.01297359,5000,tiny,2,1,4,PRUNED
4714,4714,177,46:25.4,47:20.7,0 days 00:00:55.247081,16,10000,0.008405228,0.092234609,0.999,0.001809192,5000,tiny,2,1,4,PRUNED
4728,4728,177,59:07.7,59:53.7,0 days 00:00:45.968131,16,10000,0.012183974,0.003590901,0.999,0.004466743,5000,tiny,2,20000,4,PRUNED
7563,7563,177,37:39.1,38:32.2,0 days 00:00:53.130529,16,10000,0.045832639,0.098975563,0.999,0.000392506,5000,tiny,2,1000,4,PRUNED
4944,4944,176,04:07.5,05:01.0,0 days 00:00:53.512907,16,10000,0.081539355,0.011789207,0.999,0.000135753,5000,tiny,2,1,4,PRUNED
7075,7075,176,41:08.3,41:50.5,0 days 00:00:42.200532,16,10000,0.014601155,0.048002348,0.999,3.09E-05,5000,tiny,2,5000,4,PRUNED
5396,5396,175,28:09.5,28:56.7,0 days 00:00:47.129009,16,1000000,0.017749398,0.014564119,0.999,0.000846533,5000,tiny,2,1,128,PRUNED
467,467,174,37:41.3,38:20.8,0 days 00:00:39.509187,64,1000000,0.042783077,0.021053278,0.9999,0.070308293,10000,small,4,20000,8,PRUNED
1640,1640,174,24:31.8,25:57.9,0 days 00:01:26.095226,16,10000,0.002247249,0.17616931,0.999,0.014107222,5000,tiny,2,1,4,COMPLETE
5080,5080,174,59:00.2,59:51.4,0 days 00:00:51.206376,512,10000,0.014441806,0.099941365,0.999,0.004220813,5000,tiny,1,1,128,PRUNED
7582,7582,174,54:59.0,55:56.3,0 days 00:00:57.269416,16,10000,0.009704122,0.022944942,0.999,0.008221692,5000,tiny,2,1,4,PRUNED
139,139,173,18:23.6,19:36.5,0 days 00:01:12.831772,32,100000,0.091387731,0.007574509,0.999,0.000471408,1000,small,8,1000,8,COMPLETE
1716,1716,173,39:32.7,40:26.9,0 days 00:00:54.195578,16,10000,0.014715488,0.028700554,0.999,0.026953833,5000,tiny,2,1,4,PRUNED
5015,5015,173,04:18.1,05:11.1,0 days 00:00:53.035221,16,10000,0.01209575,0.118197941,0.999,8.03E-05,5000,tiny,2,1,4,PRUNED
277,277,172,10:04.7,11:05.3,0 days 00:01:00.595921,64,50000,0.012471563,0.017842105,0.999,0.00044804,1000,tiny,8,1000,8,COMPLETE
671,671,172,16:09.7,16:59.0,0 days 00:00:49.384896,16,50000,0.007190881,0.029045439,0.999,0.000238729,10000,tiny,8,1,1,PRUNED
1093,1093,172,06:42.7,07:20.5,0 days 00:00:37.773970,64,50000,0.008023749,0.007836043,0.98,0.000757386,1000,small,8,1000,8,PRUNED
4521,4521,172,00:03.0,00:53.7,0 days 00:00:50.713196,16,10000,0.003172722,0.03718085,0.999,0.000191842,10000,tiny,2,1,1,PRUNED
5890,5890,172,36:22.2,37:16.9,0 days 00:00:54.669617,512,10000,0.008438045,0.095050744,0.999,9.20E-05,10000,medium,2,1,4,PRUNED
6104,6104,172,52:42.9,54:20.6,0 days 00:01:37.712662,256,10000,0.001717777,0.265444628,0.999,2.56E-05,5000,tiny,2,1,4,COMPLETE
6636,6636,172,37:30.9,38:14.6,0 days 00:00:43.656598,64,10000,0.010168064,0.015017557,0.999,0.002147464,5000,tiny,8,1,1000,PRUNED
7000,7000,172,42:35.2,43:21.0,0 days 00:00:45.861821,16,10000,0.001808209,0.117265946,0.999,0.000147672,5000,tiny,2,10000,1,PRUNED
7014,7014,172,54:01.6,54:52.2,0 days 00:00:50.691688,16,10000,0.066876225,0.007511665,0.999,0.001192148,5000,tiny,2,1000,4,PRUNED
8188,8188,172,48:47.4,50:13.2,0 days 00:01:25.842513,128,1000000,0.010526243,0.010133571,0.999,0.000536391,1000,medium,8,1,16,COMPLETE
1359,1359,171,01:44.1,02:41.8,0 days 00:00:57.706478,32,50000,0.005175088,0.478297114,0.999,0.000344495,10000,tiny,8,1,1,PRUNED
2894,2894,171,40:23.2,41:11.9,0 days 00:00:48.637112,16,10000,0.005848558,0.019216721,0.999,0.002949456,5000,tiny,2,1,1000,PRUNED
4144,4144,171,34:49.5,35:47.0,0 days 00:00:57.443325,16,50000,0.067813144,0.001629014,0.999,5.05E-05,5000,tiny,2,1,4,PRUNED
4979,4979,171,34:06.3,35:00.9,0 days 00:00:54.588061,256,10000,0.021888948,0.092897101,0.995,0.019148347,1000,tiny,2,1,16,PRUNED
7612,7612,171,21:03.2,22:02.5,0 days 00:00:59.343295,16,10000,0.023157413,0.114138591,0.999,0.000152668,5000,medium,2,1,4,PRUNED
8098,8098,171,33:04.3,33:50.4,0 days 00:00:46.087833,16,10000,0.003950077,0.003034297,0.999,0.00017427,5000,tiny,2,15000,4,PRUNED
8102,8102,171,36:03.8,36:53.4,0 days 00:00:49.559423,16,100000,0.00599035,0.155319604,0.999,0.016304675,5000,tiny,2,1,256,PRUNED
1362,1362,170,05:06.7,05:50.9,0 days 00:00:44.247204,128,50000,0.101853423,0.001223845,0.999,0.001079851,10000,tiny,8,1,256,PRUNED
1652,1652,170,35:28.2,36:22.1,0 days 00:00:53.946588,16,10000,0.001172974,0.147698735,0.999,0.003630448,5000,tiny,2,1,4,PRUNED
1723,1723,170,46:11.9,47:05.7,0 days 00:00:53.792099,16,10000,0.011519285,0.018775772,0.999,0.023417875,5000,tiny,2,1,4,PRUNED
2226,2226,170,06:57.2,07:47.6,0 days 00:00:50.480054,16,10000,0.019075228,0.040174622,0.999,0.128548736,5000,tiny,2,1,4,PRUNED
5016,5016,170,05:11.1,06:03.2,0 days 00:00:52.089033,16,10000,0.044870156,0.144446855,0.999,0.009371665,5000,tiny,2,1,4,PRUNED
5362,5362,170,59:00.8,59:54.2,0 days 00:00:53.322487,128,10000,0.103792604,0.128740322,0.999,0.00166132,5000,tiny,8,1,4,PRUNED
5682,5682,170,30:55.6,31:58.1,0 days 00:01:02.536204,16,1000000,0.030371186,0.028745736,0.999,2.69E-05,5000,tiny,2,1,4,PRUNED
6728,6728,170,53:24.6,54:17.6,0 days 00:00:52.952538,16,50000,0.103490758,0.094502005,0.999,0.006337917,5000,tiny,2,15000,4,PRUNED
1018,1018,169,07:41.9,08:50.0,0 days 00:01:08.103613,256,50000,0.099296724,0.004953192,0.999,0.003385579,1000,tiny,8,1000,8,COMPLETE
778,778,168,54:38.6,55:20.0,0 days 00:00:41.471060,32,100000,0.002002362,0.0157767,0.999,3.83E-05,5000,tiny,8,1000,8,PRUNED
5678,5678,168,28:00.1,28:42.0,0 days 00:00:41.922565,32,10000,0.197199232,0.226719712,0.999,0.000444363,5000,small,2,1000,4,PRUNED
6437,6437,168,39:45.8,40:33.9,0 days 00:00:48.099354,16,10000,0.027971275,0.026582743,0.999,0.017745902,5000,medium,2,1,128,PRUNED
1353,1353,167,56:11.9,57:09.8,0 days 00:00:57.925404,128,50000,0.068199125,0.002508577,0.999,0.000271423,10000,tiny,8,5000,1,PRUNED
8349,8349,167,08:51.2,09:50.5,0 days 00:00:59.314183,512,1000000,0.029855318,0.003701446,0.999,0.000355669,1000,small,4,1,4,PRUNED
897,897,166,30:32.0,31:42.4,0 days 00:01:10.397631,32,50000,0.060573769,0.023310617,0.999,0.028040967,1000,small,8,1000,128,COMPLETE
940,940,166,05:00.3,05:42.8,0 days 00:00:42.465645,64,100000,0.010575282,0.018534828,0.95,2.98E-05,0,tiny,1,1000,4,PRUNED
1174,1174,166,12:57.3,13:38.4,0 days 00:00:41.117107,256,50000,0.012708997,0.005998831,0.999,0.000148077,10000,small,2,1000,8,PRUNED
3478,3478,166,03:51.6,04:35.5,0 days 00:00:43.947573,16,50000,0.046833129,0.00277986,0.999,0.000315059,10000,tiny,2,1,4,PRUNED
3554,3554,166,10:28.5,11:21.3,0 days 00:00:52.810326,16,10000,0.001091411,0.141951201,0.99,0.000957821,5000,tiny,2,1,8,PRUNED
6452,6452,166,54:35.0,55:41.7,0 days 00:01:06.722118,64,10000,0.022036716,0.002388237,0.995,0.001018646,10000,small,1,1,4,PRUNED
233,233,165,32:21.4,33:22.6,0 days 00:01:01.254801,512,100000,0.026000299,0.00656858,0.999,0.000413809,1000,tiny,2,1000,4,COMPLETE
1173,1173,165,12:18.6,12:57.3,0 days 00:00:38.700496,256,50000,0.042857077,0.002808954,0.999,0.000296619,10000,tiny,2,1000,8,PRUNED
2610,2610,165,42:42.2,43:28.3,0 days 00:00:46.118464,16,10000,0.0099467,0.002664545,0.999,0.000150732,5000,large,2,10000,4,PRUNED
7257,7257,165,15:14.3,15:58.7,0 days 00:00:44.413357,128,10000,0.063930515,0.131769788,0.999,0.001844971,5000,tiny,2,1,4,PRUNED
8145,8145,165,13:39.8,14:28.6,0 days 00:00:48.858803,512,1000000,0.009344305,0.009213306,0.999,0.000371574,5000,small,2,1,4,PRUNED
5562,5562,163,48:54.2,49:56.2,0 days 00:01:01.950469,128,1000000,0.013924482,0.011259487,0.999,5.33E-05,5000,large,2,1,4,PRUNED
384,384,162,36:22.1,37:06.9,0 days 00:00:44.827654,64,100000,0.015224223,0.00457592,0.999,0.000484122,1000,tiny,4,1000,8,PRUNED
