,number,value,datetime_start,datetime_complete,duration,params_batch_size,params_buffer_size,params_exploration_final_eps,params_exploration_fraction,params_gamma,params_learning_rate,params_learning_starts,params_net_arch,params_subsample_steps,params_target_update_interval,params_train_freq,state
522,522,8,54:04.0,54:38.6,0 days 00:00:34.650961,64,100000,0.004117223,0.036760594,0.9999,0.00787477,10000,tiny,1,5000,256,PRUNED
530,530,8,59:42.0,00:15.8,0 days 00:00:33.755581,64,100000,0.003249374,0.06815215,0.9999,0.018277181,10000,medium,4,1000,4,PRUNED
542,542,8,08:19.5,08:56.7,0 days 00:00:37.164827,256,100000,0.002094862,0.052128329,0.999,0.053866432,20000,small,1,1000,16,PRUNED
552,552,8,15:47.6,16:25.1,0 days 00:00:37.516876,64,100000,0.028720386,0.373080557,0.995,0.000117812,10000,small,1,5000,256,PRUNED
553,553,8,16:25.1,17:16.8,0 days 00:00:51.715200,16,1000000,0.001996711,0.114114079,0.999,0.005009571,10000,large,1,1000,1,PRUNED
555,555,8,17:55.6,18:33.4,0 days 00:00:37.827455,128,1000000,0.005476415,0.009113562,0.99,0.035025763,5000,small,1,1000,4,PRUNED
617,617,8,02:04.9,02:51.9,0 days 00:00:46.965026,100,100000,0.013141621,0.016725668,0.999,1.13E-05,10000,large,1,15000,16,PRUNED
619,619,8,03:44.8,04:22.9,0 days 00:00:38.021455,64,1000000,0.001323831,0.004784517,0.99,0.01111595,10000,large,2,20000,128,PRUNED
624,624,8,06:45.0,07:16.6,0 days 00:00:31.567684,64,1000000,0.001439518,0.001598584,0.99,0.00015073,10000,tiny,2,20000,256,PRUNED
649,649,8,23:16.9,23:54.0,0 days 00:00:37.082244,64,1000000,0.042873304,0.440835886,0.98,0.015137939,10000,small,1,1000,256,PRUNED
653,653,8,25:59.4,26:34.3,0 days 00:00:34.846898,64,1000000,0.004055133,0.010726147,0.995,0.000100758,5000,small,2,15000,256,PRUNED
688,688,8,52:18.0,52:52.9,0 days 00:00:34.873581,100,100000,0.109970372,0.032119869,0.99,0.000139987,10000,large,8,1000,256,PRUNED
689,689,8,52:52.9,53:26.1,0 days 00:00:33.151680,64,50000,0.142543474,0.222677372,0.99,0.030651257,5000,large,8,15000,256,PRUNED
707,707,8,06:38.1,07:17.9,0 days 00:00:39.753305,100,100000,0.002324601,0.124149389,0.9,5.49E-05,5000,small,1,15000,256,PRUNED
712,712,8,10:16.0,11:03.7,0 days 00:00:47.713784,64,1000000,0.03350935,0.041957973,0.995,0.000354913,0,large,1,1000,1000,PRUNED
723,723,8,19:11.3,19:55.3,0 days 00:00:43.968310,64,10000,0.077139857,0.016038743,0.9999,0.001859949,5000,small,1,15000,4,PRUNED
724,724,8,19:55.3,20:31.6,0 days 00:00:36.294315,128,1000000,0.01281832,0.073871369,0.995,0.012846313,10000,small,2,10000,8,PRUNED
725,725,8,20:31.6,21:21.0,0 days 00:00:49.360196,32,100000,0.005032772,0.010809569,0.9,1.79E-05,5000,large,1,1000,256,PRUNED
726,726,8,21:21.0,22:09.6,0 days 00:00:48.587635,512,10000,0.096432246,0.005231931,0.98,2.22E-05,0,small,1,1000,1,PRUNED
733,733,8,26:13.9,26:57.1,0 days 00:00:43.135541,64,1000000,0.017045292,0.124767847,0.995,0.000959665,5000,large,2,1,16,PRUNED
740,740,8,32:40.3,33:18.1,0 days 00:00:37.819919,64,1000000,0.039324076,0.06534978,0.98,6.03E-05,0,small,1,1000,256,PRUNED
775,775,8,00:50.5,01:21.1,0 days 00:00:30.620312,64,100000,0.005199363,0.009611901,0.995,0.000166859,5000,medium,8,15000,128,PRUNED
778,778,8,02:57.9,03:28.3,0 days 00:00:30.349184,32,100000,0.172004207,0.00183078,0.995,0.024500703,10000,medium,8,15000,8,PRUNED
783,783,8,06:13.8,06:53.8,0 days 00:00:39.984052,64,50000,0.00823892,0.029701588,0.995,6.36E-05,5000,small,8,15000,1,PRUNED
785,785,8,07:35.3,08:03.7,0 days 00:00:28.385534,64,100000,0.009783696,0.304898813,0.995,0.015240687,5000,tiny,4,15000,1000,PRUNED
795,795,8,14:49.1,15:29.4,0 days 00:00:40.318777,64,10000,0.021743498,0.023041354,0.98,0.002795455,10000,small,1,20000,128,PRUNED
819,819,8,32:53.7,33:31.1,0 days 00:00:37.393147,64,100000,0.089693382,0.024878227,0.995,2.86E-05,5000,large,2,20000,128,PRUNED
840,840,8,48:39.5,49:12.5,0 days 00:00:32.983323,64,10000,0.136458981,0.004780624,0.99,0.000202387,10000,medium,8,15000,256,PRUNED
855,855,8,59:20.8,00:02.9,0 days 00:00:42.107314,64,50000,0.195906441,0.142303248,0.999,0.007445026,20000,medium,1,1000,16,PRUNED
871,871,8,10:57.5,11:38.1,0 days 00:00:40.605667,64,1000000,0.00358748,0.001000257,0.95,4.29E-05,0,small,2,15000,1,PRUNED
916,916,8,42:57.0,43:39.5,0 days 00:00:42.533221,256,100000,0.017410071,0.062109234,0.9,3.02E-05,20000,small,1,10000,1,PRUNED
918,918,8,44:58.0,45:37.5,0 days 00:00:39.514746,64,100000,0.001492721,0.006715423,0.999,0.000497756,5000,small,1,1000,1000,PRUNED
932,932,8,54:53.1,55:24.9,0 days 00:00:31.769753,128,100000,0.001128083,0.014272307,0.995,0.000270557,10000,medium,8,20000,8,PRUNED
952,952,8,09:32.7,10:11.4,0 days 00:00:38.654623,64,10000,0.01204883,0.404242493,0.95,3.77E-05,5000,small,1,15000,1,PRUNED
964,964,8,18:06.7,18:37.8,0 days 00:00:31.113938,64,10000,0.039471036,0.046627585,0.99,0.000959102,10000,small,4,1000,8,PRUNED
969,969,8,22:40.4,23:30.2,0 days 00:00:49.767572,64,10000,0.016622503,0.001413144,0.99,0.013712634,5000,large,1,15000,16,PRUNED
970,970,8,23:30.2,24:04.7,0 days 00:00:34.542682,64,100000,0.001584479,0.13375776,0.999,4.97E-05,10000,small,2,20000,256,PRUNED
973,973,8,25:54.1,26:35.5,0 days 00:00:41.404600,100,10000,0.005843206,0.011110858,0.9,0.002583619,5000,small,1,15000,1,PRUNED
1039,1039,8,15:33.5,16:12.3,0 days 00:00:38.780849,64,1000000,0.003218449,0.002871859,0.99,0.004785275,5000,small,1,20000,1,PRUNED
1058,1058,8,28:24.6,29:02.6,0 days 00:00:38.044700,64,100000,0.020030993,0.003864783,0.9,3.36E-05,5000,large,2,1000,16,PRUNED
1089,1089,8,50:30.6,51:05.5,0 days 00:00:34.874090,128,10000,0.009446171,0.018987036,0.995,0.05818208,5000,large,8,1000,256,PRUNED
1095,1095,8,54:29.7,55:07.1,0 days 00:00:37.432522,64,50000,0.002530599,0.00111833,0.9,0.000223185,5000,small,2,1,128,PRUNED
1105,1105,8,01:29.2,02:01.6,0 days 00:00:32.379583,100,10000,0.016504922,0.014410393,0.995,0.000374662,5000,small,4,15000,256,PRUNED
1108,1108,8,03:25.2,04:13.6,0 days 00:00:48.356704,32,100000,0.005744585,0.001203016,0.99,0.106961895,10000,tiny,8,20000,4,COMPLETE
1126,1126,8,17:22.8,17:55.9,0 days 00:00:33.158432,64,1000000,0.070806791,0.029652878,0.99,0.000168052,0,large,8,1000,128,PRUNED
1145,1145,8,30:47.6,31:39.4,0 days 00:00:51.777374,256,1000000,0.017882038,0.024694971,0.995,0.010947356,20000,large,8,1000,1,PRUNED
1150,1150,8,34:20.8,34:59.3,0 days 00:00:38.535206,64,1000000,0.011685081,0.032008521,0.995,0.004704893,10000,small,1,20000,1000,PRUNED
1154,1154,8,37:21.9,37:53.3,0 days 00:00:31.454932,64,100000,0.125690007,0.005040411,0.99,0.000310824,10000,small,4,1000,256,PRUNED
1196,1196,8,08:20.5,09:06.8,0 days 00:00:46.267052,128,100000,0.132510683,0.00532806,0.995,0.016200212,5000,medium,4,1000,1,PRUNED
1206,1206,8,15:09.3,15:44.6,0 days 00:00:35.296195,64,10000,0.015641662,0.204538641,0.995,3.50E-05,10000,medium,2,20000,256,PRUNED
1212,1212,8,19:13.4,19:46.8,0 days 00:00:33.395661,128,1000000,0.003573508,0.001153352,0.9,0.022055988,5000,medium,4,15000,256,PRUNED
1225,1225,8,28:04.1,28:38.8,0 days 00:00:34.660665,100,10000,0.00510765,0.00260317,0.999,0.000122864,0,medium,4,20000,256,PRUNED
1230,1230,8,31:17.3,32:00.4,0 days 00:00:43.105352,64,10000,0.153891615,0.046376339,0.9999,0.012709223,5000,medium,1,1000,16,PRUNED
1242,1242,8,39:45.6,40:46.4,0 days 00:01:00.749022,128,100000,0.022744223,0.001000289,0.9999,0.097534124,10000,tiny,1,1000,256,COMPLETE
1243,1243,8,40:46.4,41:27.2,0 days 00:00:40.813322,512,50000,0.067050537,0.007766315,0.995,4.33E-05,20000,small,2,15000,1,PRUNED
1275,1275,8,04:53.6,05:32.0,0 days 00:00:38.421825,64,100000,0.041177941,0.014352623,0.9,0.000134488,5000,small,1,15000,128,PRUNED
1282,1282,8,09:42.5,10:16.6,0 days 00:00:34.142566,100,10000,0.010793788,0.009022742,0.98,0.001760819,10000,medium,8,1000,128,PRUNED
1296,1296,8,19:42.1,20:20.2,0 days 00:00:38.125704,64,100000,0.013083628,0.021619608,0.95,0.001500606,5000,small,1,20000,1000,PRUNED
1309,1309,8,29:13.5,29:53.7,0 days 00:00:40.164219,64,1000000,0.035271822,0.018323287,0.9999,3.26E-05,5000,small,1,20000,1,PRUNED
1318,1318,8,35:35.6,36:20.1,0 days 00:00:44.533395,64,1000000,0.017928025,0.012595894,0.99,0.001007516,10000,small,4,1,1,PRUNED
1353,1353,8,57:28.4,57:59.4,0 days 00:00:30.995207,64,100000,0.001528311,0.146449711,0.95,0.001651231,10000,small,8,20000,16,PRUNED
1355,1355,8,58:30.0,59:02.1,0 days 00:00:32.092891,64,100000,0.048163908,0.001763416,0.9999,0.000545452,10000,small,8,20000,16,PRUNED
1371,1371,8,08:21.9,09:08.2,0 days 00:00:46.299063,512,100000,0.042659609,0.005415334,0.9999,1.06E-05,1000,medium,1,20000,128,PRUNED
1380,1380,8,14:04.5,14:44.5,0 days 00:00:39.939370,32,50000,0.1385479,0.062243441,0.9999,0.000824292,5000,small,1,10000,256,PRUNED
1395,1395,8,23:35.4,24:16.1,0 days 00:00:40.732140,64,100000,0.007671907,0.001268655,0.98,1.78E-05,5000,small,1,1000,4,PRUNED
1466,1466,8,15:00.6,15:52.7,0 days 00:00:52.122230,128,100000,0.002445798,0.321185908,0.9,1.64E-05,5000,large,1,1000,256,PRUNED
1472,1472,8,20:01.0,20:45.4,0 days 00:00:44.417944,64,100000,0.015136045,0.00233236,0.995,0.000567191,5000,medium,1,15000,1000,PRUNED
1478,1478,8,24:25.9,25:16.8,0 days 00:00:50.860856,128,100000,0.003727396,0.026138806,0.995,0.001215988,10000,medium,1,1000,1,PRUNED
1504,1504,8,50:00.5,50:58.9,0 days 00:00:58.388056,16,10000,0.06644159,0.412656646,0.99,0.002121577,10000,large,1,15000,1,PRUNED
1529,1529,8,17:42.7,18:40.9,0 days 00:00:58.179919,64,1000000,0.001208705,0.002417572,0.99,0.002971702,5000,large,1,1000,1,PRUNED
1565,1565,8,53:45.3,54:39.7,0 days 00:00:54.434978,64,50000,0.004277993,0.010756986,0.9,0.004149335,5000,large,1,15000,1000,PRUNED
1606,1606,8,28:01.7,28:50.2,0 days 00:00:48.578911,64,50000,0.166312998,0.001399181,0.9999,0.001180537,10000,medium,1,20000,4,PRUNED
1635,1635,8,51:42.6,52:35.9,0 days 00:00:53.274338,256,100000,0.008412915,0.09392274,0.9,0.001164822,5000,large,1,15000,1000,PRUNED
1644,1644,8,59:55.4,00:38.9,0 days 00:00:43.527090,64,50000,0.01116576,0.004868362,0.99,0.001621691,5000,small,1,1000,1,PRUNED
1658,1658,8,11:33.9,12:12.4,0 days 00:00:38.530196,64,10000,0.101236777,0.001318438,0.95,4.88E-05,10000,medium,2,1000,256,PRUNED
1662,1662,8,14:37.5,15:14.2,0 days 00:00:36.661468,64,100000,0.008706945,0.494608538,0.9,0.001986288,10000,medium,2,20000,1000,PRUNED
1664,1664,8,15:58.7,16:41.1,0 days 00:00:42.425930,64,100000,0.002215143,0.002232349,0.95,0.050590735,5000,tiny,1,1000,1,PRUNED
1666,1666,8,17:41.4,18:27.0,0 days 00:00:45.570941,64,100000,0.004093464,0.003550452,0.9999,6.41E-05,5000,small,2,20000,1,PRUNED
1693,1693,8,41:04.8,41:43.3,0 days 00:00:38.443104,128,10000,0.093837044,0.093601163,0.9999,0.002256342,5000,small,2,1000,1000,PRUNED
1702,1702,8,48:26.9,49:12.9,0 days 00:00:45.946078,64,50000,0.02876982,0.10074464,0.995,0.018167973,5000,small,1,20000,1,PRUNED
1704,1704,8,50:04.8,50:52.0,0 days 00:00:47.235142,512,10000,0.100707653,0.001842311,0.95,0.028285992,0,tiny,1,1000,1,PRUNED
1709,1709,8,54:01.7,54:49.0,0 days 00:00:47.321947,64,10000,0.037132866,0.01597457,0.995,0.001340097,5000,large,2,1000,4,PRUNED
1749,1749,8,29:56.7,30:46.9,0 days 00:00:50.143138,64,100000,0.035926538,0.001370935,0.9999,2.50E-05,5000,medium,1,20000,1,PRUNED
1756,1756,8,36:26.8,37:12.8,0 days 00:00:46.066744,16,10000,0.028530483,0.001182294,0.99,0.005601518,5000,small,8,1000,1,PRUNED
1757,1757,8,37:12.9,37:49.8,0 days 00:00:36.975152,64,100000,0.018148301,0.213685324,0.9,9.98E-05,0,tiny,2,20000,4,PRUNED
1771,1771,8,48:50.1,49:27.7,0 days 00:00:37.571750,64,1000000,0.12474092,0.012109709,0.999,0.001047005,20000,tiny,1,20000,1000,PRUNED
1798,1798,8,11:35.0,12:16.0,0 days 00:00:40.979970,100,10000,0.077637257,0.018801622,0.995,0.001814022,5000,small,1,20000,1000,PRUNED
1901,1901,8,37:07.4,37:49.6,0 days 00:00:42.180221,64,10000,0.122697645,0.027935525,0.99,0.000482162,5000,small,2,20000,4,PRUNED
1926,1926,8,57:06.8,57:49.3,0 days 00:00:42.464108,64,1000000,0.012100485,0.160443236,0.995,9.33E-05,10000,small,1,20000,16,PRUNED
1959,1959,8,24:50.7,25:25.6,0 days 00:00:34.900682,16,10000,0.00586939,0.001318096,0.98,0.002821069,10000,tiny,2,15000,256,PRUNED
1966,1966,8,30:43.0,31:35.3,0 days 00:00:52.277043,64,100000,0.001909681,0.397758871,0.99,0.014137023,5000,medium,1,5000,1,PRUNED
1996,1996,8,55:33.1,56:08.3,0 days 00:00:35.138760,100,1000000,0.041980166,0.424191143,0.99,0.003372985,5000,small,4,15000,4,PRUNED
2018,2018,8,10:59.3,11:36.1,0 days 00:00:36.796507,16,1000000,0.047954158,0.004997792,0.99,0.001905891,5000,small,4,15000,4,PRUNED
2032,2032,8,21:30.2,22:27.8,0 days 00:00:57.601574,64,10000,0.091864108,0.03073807,0.99,0.00397366,5000,large,1,1000,256,PRUNED
2070,2070,8,52:31.5,53:33.2,0 days 00:01:01.677574,64,1000000,0.118560028,0.074540884,0.9999,0.002805817,5000,large,2,15000,1,PRUNED
2083,2083,8,03:35.5,04:21.8,0 days 00:00:46.334981,64,10000,0.033382886,0.00217579,0.99,0.002560122,1000,tiny,2,15000,1,PRUNED
2182,2182,8,26:08.5,26:53.7,0 days 00:00:45.242896,64,100000,0.005720231,0.010247184,0.9,2.34E-05,20000,small,1,1000,1,PRUNED
2186,2186,8,29:23.9,30:10.8,0 days 00:00:46.885621,100,10000,0.046959714,0.002270123,0.99,0.001359067,5000,small,4,1000,1,PRUNED
2225,2225,8,01:05.3,01:46.0,0 days 00:00:40.745704,128,1000000,0.001240579,0.261111038,0.99,5.77E-05,10000,small,2,20000,1,PRUNED
2236,2236,8,09:22.2,10:02.1,0 days 00:00:39.951262,64,1000000,0.096866003,0.025813726,0.99,0.000392591,5000,small,4,1000,1,PRUNED
2238,2238,8,10:50.7,11:32.8,0 days 00:00:42.115232,100,100000,0.086534394,0.001235084,0.995,2.95E-05,5000,small,1,20000,1,PRUNED
2276,2276,8,39:31.6,40:25.6,0 days 00:00:54.076083,32,1000000,0.01343667,0.001134769,0.999,0.016101379,5000,large,1,1000,1,PRUNED
2287,2287,8,48:02.5,48:45.4,0 days 00:00:42.880910,128,1000000,0.069384943,0.001001401,0.995,0.002030317,10000,small,2,1000,1,PRUNED
2308,2308,8,04:12.7,04:54.0,0 days 00:00:41.319742,100,100000,0.006657015,0.003024794,0.999,0.033754739,10000,tiny,1,5000,1,PRUNED
2309,2309,8,04:54.0,05:31.0,0 days 00:00:37.026574,64,10000,0.026637375,0.013272696,0.995,5.43E-05,20000,medium,2,20000,256,PRUNED
2311,2311,8,06:25.9,07:05.8,0 days 00:00:39.865944,64,100000,0.078861724,0.001370248,0.99,2.83E-05,5000,small,1,1000,256,PRUNED
2338,2338,8,26:20.9,27:02.6,0 days 00:00:41.759391,16,1000000,0.095974146,0.095468784,0.9999,0.001897756,5000,small,1,5000,256,PRUNED
2424,2424,8,31:12.7,32:06.3,0 days 00:00:53.573922,512,1000000,0.053098425,0.344655966,0.99,0.002567794,5000,medium,1,1,8,PRUNED
2445,2445,8,47:00.5,47:42.3,0 days 00:00:41.846421,64,10000,0.017099895,0.001208355,0.98,7.54E-05,10000,small,4,20000,1,PRUNED
2466,2466,8,03:21.4,04:16.0,0 days 00:00:54.652707,64,100000,0.001258182,0.009194291,0.999,0.003182351,5000,large,1,1000,16,PRUNED
2489,2489,8,21:38.8,22:21.7,0 days 00:00:42.924843,100,100000,0.002933363,0.414646166,0.98,6.66E-05,10000,small,2,20000,1,PRUNED
2503,2503,8,32:06.1,32:39.2,0 days 00:00:33.034013,64,100000,0.014336344,0.029001234,0.95,0.002330785,5000,small,8,1000,128,PRUNED
2504,2504,8,32:39.2,33:35.9,0 days 00:00:56.740954,512,10000,0.005167167,0.001538126,0.98,8.51E-05,10000,large,1,20000,256,PRUNED
2518,2518,8,44:24.4,45:06.7,0 days 00:00:42.291804,256,100000,0.096274353,0.001005518,0.995,0.001527913,5000,small,1,1000,1,PRUNED
2555,2555,8,11:58.5,12:32.9,0 days 00:00:34.379885,64,1000000,0.001937067,0.00168116,0.995,0.000450119,5000,small,8,20000,128,PRUNED
2569,2569,8,22:22.5,23:02.1,0 days 00:00:39.580327,16,100000,0.004858927,0.051124092,0.9999,9.22E-05,1000,small,1,15000,256,PRUNED
2584,2584,8,34:04.2,34:48.9,0 days 00:00:44.663563,64,50000,0.042291097,0.001119915,0.99,0.000572409,10000,small,1,1000,1,PRUNED
2588,2588,8,37:03.3,37:43.2,0 days 00:00:39.896369,64,100000,0.014577816,0.001353649,0.95,0.000151129,10000,small,1,15000,256,PRUNED
2623,2623,8,03:09.3,03:52.6,0 days 00:00:43.313524,100,100000,0.014493586,0.06335536,0.999,0.002350989,10000,small,1,1000,1,PRUNED
2684,2684,8,48:55.3,49:33.6,0 days 00:00:38.247008,16,100000,0.001654869,0.157805725,0.98,0.002090927,10000,tiny,1,1000,256,PRUNED
2696,2696,8,58:10.3,58:45.4,0 days 00:00:35.083582,64,100000,0.009501245,0.183405087,0.99,0.009660859,20000,tiny,1,5000,1000,PRUNED
2699,2699,8,00:18.9,00:55.3,0 days 00:00:36.456859,64,100000,0.010142409,0.216674747,0.99,0.016389599,0,small,2,1000,16,PRUNED
2715,2715,8,13:09.9,13:44.5,0 days 00:00:34.628735,64,50000,0.012106301,0.222751915,0.99,0.007824043,5000,small,4,1000,128,PRUNED
2720,2720,8,17:06.8,17:47.2,0 days 00:00:40.339653,64,100000,0.007154404,0.009800138,0.99,0.003757615,10000,small,1,1000,4,PRUNED
2728,2728,8,23:04.3,23:43.7,0 days 00:00:39.414895,64,100000,0.009607559,0.008439536,0.99,0.002584622,10000,small,1,1000,1000,PRUNED
2735,2735,8,28:14.6,28:54.6,0 days 00:00:39.991289,64,100000,0.003153423,0.18718044,0.99,0.017094687,20000,small,4,1000,1,PRUNED
2737,2737,8,29:33.9,30:10.4,0 days 00:00:36.448164,64,100000,0.002123104,0.181051087,0.99,0.021160439,5000,small,4,1000,128,PRUNED
2748,2748,8,36:47.4,37:21.5,0 days 00:00:34.129072,64,100000,0.00210923,0.169800958,0.99,0.016003697,10000,small,4,1000,256,PRUNED
2752,2752,8,39:23.5,39:57.3,0 days 00:00:33.877970,64,100000,0.002179027,0.141899858,0.99,0.01269024,5000,small,4,1000,4,PRUNED
2896,2896,8,22:45.7,23:26.1,0 days 00:00:40.376277,64,100000,0.150088466,0.022538893,0.999,1.94E-05,5000,small,1,15000,256,PRUNED
2922,2922,8,40:48.3,41:24.0,0 days 00:00:35.773556,64,10000,0.010033874,0.011951424,0.99,0.001266432,10000,small,8,15000,128,PRUNED
2932,2932,8,47:53.2,48:29.7,0 days 00:00:36.539991,64,1000000,0.073890048,0.096786711,0.99,0.039720652,5000,small,4,1000,16,PRUNED
3000,3000,8,38:01.5,38:36.5,0 days 00:00:34.983140,128,1000000,0.059420942,0.027214194,0.999,0.001056781,5000,small,4,5000,4,PRUNED
3008,3008,8,43:25.6,44:23.1,0 days 00:00:57.530542,64,100000,0.008598493,0.003299998,0.999,0.053160327,10000,small,8,15000,128,COMPLETE
3029,3029,8,56:43.6,57:15.6,0 days 00:00:32.017997,16,100000,0.02672478,0.002382597,0.99,0.034856751,10000,small,8,15000,128,PRUNED
3048,3048,8,07:55.2,08:28.6,0 days 00:00:33.373510,32,100000,0.001617868,0.003686631,0.99,0.001103873,10000,small,8,15000,128,PRUNED
3076,3076,8,24:36.7,25:06.9,0 days 00:00:30.162175,32,1000000,0.001264286,0.002153203,0.9,0.027404156,10000,tiny,8,15000,128,PRUNED
3078,3078,8,25:39.4,26:13.8,0 days 00:00:34.307126,32,100000,0.039253553,0.093201411,0.99,0.00030484,10000,large,8,15000,256,PRUNED
3085,3085,8,29:56.3,30:32.5,0 days 00:00:36.211908,128,100000,0.012263049,0.001548471,0.99,0.000424773,5000,large,8,15000,16,PRUNED
3107,3107,8,43:03.2,43:38.3,0 days 00:00:35.153140,64,1000000,0.026455565,0.003407692,0.99,0.000820649,10000,large,8,15000,256,PRUNED
3127,3127,8,55:24.0,55:58.5,0 days 00:00:34.511835,16,1000000,0.002974331,0.002474922,0.98,0.001663586,5000,small,4,15000,256,PRUNED
3135,3135,8,00:25.6,00:56.4,0 days 00:00:30.809760,100,1000000,0.005355364,0.281866046,0.9,0.002076019,5000,tiny,8,15000,256,PRUNED
3136,3136,8,00:56.4,01:32.8,0 days 00:00:36.402444,64,100000,0.042372213,0.020000097,0.99,0.00039414,10000,small,4,15000,256,PRUNED
3142,3142,8,05:04.3,05:38.3,0 days 00:00:33.998938,64,1000000,0.064568214,0.002140107,0.99,0.002639928,5000,small,8,10000,1000,PRUNED
3148,3148,8,08:52.0,09:25.5,0 days 00:00:33.446685,100,100000,0.176583149,0.001476362,0.9,0.003236401,0,small,8,15000,256,PRUNED
3156,3156,8,14:19.7,14:53.8,0 days 00:00:34.045345,64,100000,0.001422389,0.033946658,0.9,0.020428422,10000,small,4,15000,256,PRUNED
3180,3180,8,30:11.0,30:44.1,0 days 00:00:33.090688,64,100000,0.043140352,0.011286711,0.98,0.001363467,10000,small,8,15000,128,PRUNED
3187,3187,8,34:21.3,34:57.3,0 days 00:00:36.048649,64,100000,0.003338715,0.016438916,0.98,0.001568663,10000,large,8,15000,128,PRUNED
3196,3196,8,39:34.1,40:08.2,0 days 00:00:34.068616,64,100000,0.04923155,0.019241003,0.98,0.001543863,10000,small,8,15000,128,PRUNED
3204,3204,8,44:32.6,45:05.7,0 days 00:00:33.188887,64,100000,0.009830614,0.169202784,0.98,0.001370344,10000,small,8,10000,128,PRUNED
3238,3238,8,06:09.1,06:43.5,0 days 00:00:34.406659,128,100000,0.058697671,0.137762429,0.98,0.000281036,10000,large,8,10000,128,PRUNED
3257,3257,8,19:11.3,20:02.3,0 days 00:00:50.998065,64,1000000,0.055708731,0.018281367,0.99,0.021392373,10000,large,1,10000,1000,PRUNED
3261,3261,8,22:19.2,22:57.5,0 days 00:00:38.289446,64,1000000,0.001915665,0.15666194,0.99,0.001143616,10000,small,4,1000,16,PRUNED
3283,3283,8,38:29.9,39:12.5,0 days 00:00:42.630746,64,100000,0.003829256,0.018680071,0.99,3.96E-05,5000,small,1,15000,16,PRUNED
3288,3288,8,42:12.7,42:53.6,0 days 00:00:40.883287,32,100000,0.007645015,0.024976301,0.99,7.05E-05,10000,small,1,1000,256,PRUNED
3301,3301,8,51:31.9,52:04.8,0 days 00:00:32.954779,64,100000,0.187039919,0.002098549,0.95,0.01950096,10000,small,8,15000,256,PRUNED
3314,3314,8,01:28.1,02:09.4,0 days 00:00:41.286729,16,50000,0.002527721,0.155312281,0.99,0.000134305,1000,tiny,1,15000,256,PRUNED
3317,3317,8,03:34.2,04:17.2,0 days 00:00:42.930194,32,100000,0.028410188,0.004110391,0.98,0.001294204,10000,small,8,15000,128,PRUNED
3335,3335,8,17:18.9,17:59.0,0 days 00:00:40.135792,64,100000,0.034467477,0.002281414,0.98,0.001509444,10000,small,1,15000,128,PRUNED
3360,3360,8,35:52.5,36:27.6,0 days 00:00:35.161542,32,1000000,0.012070507,0.221902029,0.95,0.001263893,5000,small,8,1000,4,PRUNED
3363,3363,8,37:55.4,38:32.7,0 days 00:00:37.230772,100,10000,0.076360974,0.00181447,0.995,0.00014703,5000,tiny,1,15000,256,PRUNED
3380,3380,8,50:20.9,51:01.5,0 days 00:00:40.683057,64,100000,0.042509519,0.00144804,0.99,0.033302876,10000,small,8,10000,1,PRUNED
3383,3383,8,52:40.9,53:18.6,0 days 00:00:37.678831,128,1000000,0.004179844,0.409308394,0.99,0.047192718,5000,small,4,1000,16,PRUNED
3388,3388,8,56:12.3,56:46.2,0 days 00:00:33.825116,64,1000000,0.00190607,0.00294698,0.995,0.00599186,5000,small,4,15000,4,PRUNED
3407,3407,8,10:55.0,11:32.1,0 days 00:00:37.157366,64,100000,0.011317259,0.077675759,0.99,0.060983063,10000,large,4,15000,4,PRUNED
3498,3498,8,20:04.6,20:41.2,0 days 00:00:36.621614,64,10000,0.086499616,0.015523089,0.98,0.002337051,10000,small,4,1000,16,PRUNED
3536,3536,8,48:38.5,49:19.7,0 days 00:00:41.251914,64,100000,0.003036322,0.124214378,0.99,0.000644675,5000,small,1,1000,16,PRUNED
3548,3548,8,57:20.3,57:59.9,0 days 00:00:39.607695,64,1000000,0.0273082,0.032501839,0.995,2.74E-05,10000,large,2,15000,256,PRUNED
3593,3593,8,30:47.7,31:28.7,0 days 00:00:41.034071,64,100000,0.169589163,0.021696914,0.99,6.88E-05,5000,small,1,15000,256,PRUNED
3602,3602,8,36:39.1,37:21.9,0 days 00:00:42.727352,100,10000,0.025652968,0.146663238,0.99,8.87E-05,10000,small,1,15000,256,PRUNED
3608,3608,8,40:35.3,41:08.6,0 days 00:00:33.300958,64,100000,0.022700802,0.042233774,0.999,0.002797076,10000,small,4,15000,256,PRUNED
3648,3648,8,07:45.0,08:25.3,0 days 00:00:40.342561,64,100000,0.052153305,0.004323272,0.9,0.018900617,10000,small,1,15000,1000,PRUNED
3655,3655,8,12:24.4,12:58.2,0 days 00:00:33.873414,64,50000,0.147784798,0.012905206,0.9,0.000400491,10000,small,8,15000,128,PRUNED
3661,3661,8,16:37.6,17:18.0,0 days 00:00:40.386955,100,100000,0.023476639,0.003576522,0.99,5.88E-05,1000,small,2,10000,8,PRUNED
3680,3680,8,29:22.7,30:03.0,0 days 00:00:40.268071,64,1000000,0.001487669,0.222202917,0.9,0.000751293,5000,small,1,15000,256,PRUNED
3701,3701,8,43:54.0,44:27.6,0 days 00:00:33.636370,64,100000,0.001821472,0.036603329,0.99,0.002223891,10000,small,8,15000,256,PRUNED
