,number,value,datetime_start,datetime_complete,duration,params_activation_fn,params_ent_coef,params_gae_lambda,params_gamma,params_lr,params_max_grad_norm,params_n_steps,params_net_arch,params_normalize_advantage,params_ortho_init,params_vf_coef,state
492,492,4.0,2023-04-27 06:46:35.409860,2023-04-27 06:47:26.964119,0 days 00:00:51.554259,tanh,0.0001220360613960322,0.999,0.98,0.00012607893163634121,0.814656469046147,64,large,True,False,0.3401125474829082,PRUNED
493,493,1.0,2023-04-27 06:47:26.965121,2023-04-27 06:48:13.657376,0 days 00:00:46.692255,tanh,4.66984022212729e-06,0.999,0.9,1.4284991800762929e-05,0.867166922482909,512,small,True,False,0.4610671604668154,PRUNED
494,494,0.0,2023-04-27 06:48:13.659377,2023-04-27 06:49:08.721589,0 days 00:00:55.062212,tanh,3.9889929614601325e-06,0.9,0.99,6.159042740100308e-05,0.38582141904962125,64,large,True,False,0.28372433781719203,PRUNED
495,495,56.0,2023-04-27 06:49:08.722591,2023-04-27 06:50:00.399523,0 days 00:00:51.676932,tanh,8.890897281006632e-05,0.999,0.9,4.5238854480674974e-05,0.9791772581969898,64,large,True,False,0.22793987288799517,PRUNED
496,496,1.0,2023-04-27 06:50:00.400522,2023-04-27 06:50:43.830805,0 days 00:00:43.430283,tanh,1.3834789563613406e-05,0.99,0.9,2.0811181450942543e-05,1.0783209835537286,64,tiny,True,False,0.10593238528489822,PRUNED
497,497,114.0,2023-04-27 06:50:43.831808,2023-04-27 06:52:06.678125,0 days 00:01:22.846317,tanh,0.0001645413054258929,0.95,0.9,1.7534417580400642e-05,0.3233427086008461,128,large,True,False,0.9503927180754871,COMPLETE
498,498,47.0,2023-04-27 06:52:06.680124,2023-04-27 06:52:57.842820,0 days 00:00:51.162696,tanh,0.00018658099096265722,0.95,0.9,1.841371689544329e-05,0.32110079199933855,128,large,True,False,0.9695142845300638,PRUNED
499,499,1.0,2023-04-27 06:52:57.843818,2023-04-27 06:53:45.103951,0 days 00:00:47.260133,tanh,0.0002422196864387973,0.95,0.9,1.7500997130827826e-05,2.012922923600752,128,small,True,False,0.7534337206092308,PRUNED
500,500,1.0,2023-04-27 06:53:45.105952,2023-04-27 06:54:34.852072,0 days 00:00:49.746120,tanh,0.00016908595828482877,0.95,0.98,0.003189184089354771,0.3013865258567372,128,large,True,False,0.734618954948656,PRUNED
501,501,1.0,2023-04-27 06:54:34.854073,2023-04-27 06:55:24.550795,0 days 00:00:49.696722,tanh,2.7135123502211272e-05,0.95,0.99,0.00017509910813670994,0.3317103169173482,128,large,True,False,0.296247964553466,PRUNED
502,502,1.0,2023-04-27 06:55:24.551797,2023-04-27 06:56:15.647614,0 days 00:00:51.095817,tanh,0.00013146234153529069,0.95,0.9,1.5583317663559624e-05,0.3506711907202008,64,large,True,False,0.2131308923823868,PRUNED
503,503,0.0,2023-04-27 06:56:15.648616,2023-04-27 06:57:10.368374,0 days 00:00:54.719758,tanh,0.00011085015130799265,0.95,0.995,3.33427437148866e-05,0.3246324482587952,128,large,True,False,0.18143532151568437,PRUNED
504,504,1.0,2023-04-27 06:57:10.370375,2023-04-27 06:57:57.986972,0 days 00:00:47.616597,tanh,2.111979726115457e-06,0.95,0.9,9.479941038369317e-05,0.6937939764109382,64,small,True,False,0.8897611992334283,PRUNED
505,505,2.0,2023-04-27 06:57:57.987972,2023-04-27 06:58:52.534670,0 days 00:00:54.546698,tanh,0.0007640117301622789,0.95,0.9,2.09749461109303e-05,0.40471625732563027,128,large,True,False,0.5860040515765709,PRUNED
506,506,1.0,2023-04-27 06:58:52.536670,2023-04-27 06:59:42.518342,0 days 00:00:49.981672,tanh,2.828302474375612e-06,0.995,0.9,2.5252944031693093e-05,0.3133093704488889,128,large,True,False,0.19311670305179973,PRUNED
507,507,19.0,2023-04-27 06:59:42.519343,2023-04-27 07:00:34.222651,0 days 00:00:51.703308,tanh,0.0002789281868121946,0.95,0.9,0.0006350815418238373,0.3684015305744468,128,large,True,False,0.9077083867390021,PRUNED
508,508,63.0,2023-04-27 07:00:34.223652,2023-04-27 07:01:23.249627,0 days 00:00:49.025975,tanh,0.00016719843098930457,0.9,0.99,1.5209526720355956e-05,0.6005807836210579,512,tiny,False,False,0.3702288447759992,PRUNED
509,509,1.0,2023-04-27 07:01:23.250627,2023-04-27 07:02:18.204615,0 days 00:00:54.953988,tanh,6.018495661693471e-05,0.95,0.9,2.9500394577794177e-05,1.447208842591177,16,large,True,False,0.5798417117329803,PRUNED
510,510,1.0,2023-04-27 07:02:18.206616,2023-04-27 07:03:05.238077,0 days 00:00:47.031461,tanh,0.0003684543039895434,0.9,0.98,4.197584846087555e-05,0.33200622338164754,256,small,True,False,0.7522835879406163,PRUNED
511,511,1.0,2023-04-27 07:03:05.239078,2023-04-27 07:03:55.981727,0 days 00:00:50.742649,tanh,3.2524391867152076e-06,0.95,0.9,1.822439693422577e-05,0.35067678100804384,64,large,False,False,0.5299194144138938,PRUNED
512,512,1.0,2023-04-27 07:03:55.982727,2023-04-27 07:04:45.933444,0 days 00:00:49.950717,tanh,0.0002421866822377592,0.995,0.9,1.3092566318841873e-05,0.463935724207249,128,large,True,False,0.49146625125452026,PRUNED
513,513,32.0,2023-04-27 07:04:45.935444,2023-04-27 07:06:02.608250,0 days 00:01:16.672806,tanh,1.0038060239171613e-06,0.999,0.9999,0.00047990653985666143,0.3884041730039332,64,large,False,False,0.7870276875790795,COMPLETE
514,514,1.0,2023-04-27 07:06:02.611249,2023-04-27 07:06:53.180081,0 days 00:00:50.568832,tanh,1.8151277765491056e-06,0.999,0.9,1.3015382473960154e-05,0.4269256345061501,64,large,True,False,0.44853217522527034,PRUNED
515,515,4.0,2023-04-27 07:06:53.181085,2023-04-27 07:07:40.808765,0 days 00:00:47.627680,tanh,0.00013640577521976144,0.95,0.995,1.6972959201738023e-05,0.5553984919421052,64,small,True,False,0.5200246218851142,PRUNED
516,516,73.0,2023-04-27 07:07:40.810763,2023-04-27 07:08:35.026414,0 days 00:00:54.215651,tanh,0.11061817408718125,0.9,0.9,2.2558632573571127e-05,0.7486077614387271,512,large,False,False,0.5022074284909886,PRUNED
517,517,39.0,2023-04-27 07:08:35.027417,2023-04-27 07:09:26.166456,0 days 00:00:51.139039,tanh,7.783796181303496e-05,0.999,0.99,1.471714118540573e-05,0.30014866518641,64,large,True,False,0.49923128210963125,PRUNED
518,518,68.0,2023-04-27 07:09:26.168458,2023-04-27 07:10:18.924364,0 days 00:00:52.755906,tanh,0.0004766255704361442,0.99,0.9,0.0001494611397468091,0.4907033705048898,64,large,True,False,0.4156827275077116,PRUNED
519,519,1.0,2023-04-27 07:10:18.925368,2023-04-27 07:11:09.283377,0 days 00:00:50.358009,tanh,0.024684597555249686,0.999,0.9,2.0211047399921292e-05,1.1957152056758231,128,large,False,False,0.837472798659306,PRUNED
520,520,1.0,2023-04-27 07:11:09.285381,2023-04-27 07:11:58.141604,0 days 00:00:48.856223,tanh,4.7662876215780325e-06,0.95,0.98,0.0002084889074200934,0.35083703334145383,64,small,True,False,0.5426093272026676,PRUNED
521,521,1.0,2023-04-27 07:11:58.142604,2023-04-27 07:12:49.137664,0 days 00:00:50.995060,tanh,2.323549137246807e-06,0.999,0.9,1.275897750041773e-05,0.6498630147519051,64,large,True,False,0.6707141940135622,PRUNED
522,522,34.0,2023-04-27 07:12:49.138664,2023-04-27 07:13:35.889575,0 days 00:00:46.750911,tanh,2.168072560554169e-05,0.999,0.9,0.0003823265964850169,0.3210386225400879,512,tiny,False,False,0.8405880103213603,PRUNED
523,523,14.0,2023-04-27 07:13:35.890573,2023-04-27 07:14:26.912979,0 days 00:00:51.022406,tanh,6.198513361858741e-06,0.9,0.99,0.0003393750330325273,0.6161644859755028,64,large,True,False,0.5817902254565392,PRUNED
524,524,1.0,2023-04-27 07:14:26.913982,2023-04-27 07:15:17.701466,0 days 00:00:50.787484,tanh,3.899557941253067e-05,0.999,0.9,1.6004286484191938e-05,0.5248146389931492,64,large,True,False,0.455058222260117,PRUNED
525,525,1.0,2023-04-27 07:15:17.703469,2023-04-27 07:16:07.542682,0 days 00:00:49.839213,tanh,3.4347640397103864e-06,0.995,0.9,1.1930263649766504e-05,3.167745054857387,128,large,False,False,0.3242427067610757,PRUNED
526,526,1.0,2023-04-27 07:16:07.543683,2023-04-27 07:16:55.120156,0 days 00:00:47.576473,tanh,1.557802627248451e-06,0.95,0.9,0.0011599254616292095,0.37233454316670905,64,small,True,False,0.9811451553626914,PRUNED
527,527,1.0,2023-04-27 07:16:55.121156,2023-04-27 07:17:45.844788,0 days 00:00:50.723632,tanh,0.030587945059478854,0.999,0.98,0.0002926018935446347,0.3327128057459202,64,large,True,False,0.3966107273026221,PRUNED
528,528,1.0,2023-04-27 07:17:45.845788,2023-04-27 07:18:35.270459,0 days 00:00:49.424671,tanh,4.984245069711107e-05,0.999,0.9,0.0015283250142577001,1.2599996835932805,512,large,False,False,0.384263393488441,PRUNED
529,529,1.0,2023-04-27 07:18:35.272455,2023-04-27 07:19:26.177544,0 days 00:00:50.905089,tanh,2.6149201995444468e-06,0.95,0.99,0.00016112542101783442,0.6967790834276247,64,large,True,False,0.3798552725345822,PRUNED
530,530,1.0,2023-04-27 07:19:26.179542,2023-04-27 07:20:16.760445,0 days 00:00:50.580903,tanh,3.0536750961068456e-05,0.9,0.995,0.009250867140056598,0.4043310459221375,64,large,True,False,0.7083122115151717,PRUNED
531,531,1.0,2023-04-27 07:20:16.761450,2023-04-27 07:21:03.592288,0 days 00:00:46.830838,tanh,3.9841503916157015e-06,0.999,0.9,1.4158767697968288e-05,0.34242764747056964,128,small,False,False,0.43132558592533543,PRUNED
532,532,1.0,2023-04-27 07:21:03.594288,2023-04-27 07:21:54.872455,0 days 00:00:51.278167,tanh,5.431667638985515e-06,0.999,0.9,1.797245936333029e-05,0.44247890500354536,256,large,True,False,0.571713938413378,PRUNED
533,533,1.0,2023-04-27 07:21:54.873456,2023-04-27 07:22:49.118814,0 days 00:00:54.245358,tanh,0.07053773194404005,0.999,0.9,3.6477108594305284e-05,1.1513572396908396,16,large,True,False,0.8098322825265964,PRUNED
534,534,1.0,2023-04-27 07:22:49.120815,2023-04-27 07:23:32.564423,0 days 00:00:43.443608,tanh,1.99201757938742e-06,0.95,0.9,0.0005368498649270208,0.31284339333423095,64,tiny,False,False,0.1584872305555107,PRUNED
535,535,1.0,2023-04-27 07:23:32.565419,2023-04-27 07:24:24.143810,0 days 00:00:51.578391,relu,0.0010702062907050147,0.999,0.9,5.809081290594683e-05,0.5817145900665408,64,large,True,False,0.4342866510974555,PRUNED
536,536,0.0,2023-04-27 07:24:24.144809,2023-04-27 07:25:17.980787,0 days 00:00:53.835978,tanh,1.723836203264913e-05,0.9,0.9999,2.584886052826145e-05,1.799738259503406,512,large,True,False,0.4609737287042452,PRUNED
537,537,24.0,2023-04-27 07:25:17.981788,2023-04-27 07:26:04.365798,0 days 00:00:46.384010,tanh,0.00847190215257995,0.999,0.99,0.0002337008559793966,0.3648570526227933,1024,small,False,False,0.657893815193812,PRUNED
538,538,28.0,2023-04-27 07:26:04.366797,2023-04-27 07:26:55.203326,0 days 00:00:50.836529,tanh,0.04888128586553384,0.995,0.98,1.1405996598314202e-05,0.7444000529391739,64,large,True,False,0.5436584942948359,PRUNED
539,539,4.0,2023-04-27 07:26:55.204326,2023-04-27 07:27:46.542613,0 days 00:00:51.338287,tanh,1.277694389520293e-06,0.95,0.9,0.0007513855313528849,0.5535752582463429,64,large,True,False,0.47439027666217753,PRUNED
540,540,1.0,2023-04-27 07:27:46.544613,2023-04-27 07:28:36.257383,0 days 00:00:49.712770,tanh,7.4559127471723685e-06,0.999,0.9,0.003756991919753135,0.3842299497257131,128,large,False,False,0.6262655255733438,PRUNED
541,541,1.0,2023-04-27 07:28:36.259383,2023-04-27 07:29:26.969953,0 days 00:00:50.710570,relu,0.0015241900257528765,0.999,0.9,1.4573400797266324e-05,1.0331644725759483,64,large,True,False,0.9138732918875276,PRUNED
542,542,22.0,2023-04-27 07:29:26.970952,2023-04-27 07:30:14.539544,0 days 00:00:47.568592,tanh,1.1584796650590061e-05,0.99,0.9,0.00017365261760316273,0.828553410283332,64,small,True,False,0.6126953509357257,PRUNED
543,543,1.0,2023-04-27 07:30:14.540542,2023-04-27 07:31:04.113558,0 days 00:00:49.573016,tanh,9.308000793780797e-05,0.9,0.995,1.2716620967364958e-05,0.3302437404084436,512,large,False,False,0.930775896385387,PRUNED
544,544,1.0,2023-04-27 07:31:04.115560,2023-04-27 07:31:57.837725,0 days 00:00:53.722165,tanh,0.00015279285280562685,0.95,0.99,1.7102015321035273e-05,0.6247294476926455,64,large,True,False,0.5494493678283088,PRUNED
545,545,41.0,2023-04-27 07:31:57.838726,2023-04-27 07:32:50.795273,0 days 00:00:52.956547,tanh,2.757345197559223e-06,0.999,0.9,1.0036715573286628e-05,0.8023686922194898,64,large,True,False,0.784574174015422,PRUNED
546,546,63.0,2023-04-27 07:32:50.796271,2023-04-27 07:33:36.996576,0 days 00:00:46.200305,tanh,4.389801446785763e-06,0.999,0.9,2.084405934891093e-05,0.47318048495246157,128,tiny,False,False,0.27167318442586913,PRUNED
547,547,4.0,2023-04-27 07:33:36.997574,2023-04-27 07:34:32.327378,0 days 00:00:55.329804,relu,1.7935028578500706e-06,0.999,0.98,1.3005958050414143e-05,1.3370729808874158,64,large,True,False,0.9773692619466289,PRUNED
548,548,55.0,2023-04-27 07:34:32.329377,2023-04-27 07:35:19.154802,0 days 00:00:46.825425,tanh,0.0003426216394275545,0.95,0.9,0.000634029843787238,0.4121865796075784,1024,small,False,True,0.438627257756599,PRUNED
549,549,1.0,2023-04-27 07:35:19.155801,2023-04-27 07:36:09.673905,0 days 00:00:50.518104,tanh,5.9892025908231535e-05,0.999,0.9,1.5467356508334596e-05,0.3135062944226543,64,large,True,False,0.17038804645086675,PRUNED
550,550,1.0,2023-04-27 07:36:09.675907,2023-04-27 07:36:59.049499,0 days 00:00:49.373592,tanh,0.0031492083814224194,0.9,0.9,1.1186436152966719e-05,0.35497876122869754,512,large,True,False,0.2030950871661836,PRUNED
551,551,1.0,2023-04-27 07:36:59.051502,2023-04-27 07:37:50.074099,0 days 00:00:51.022597,tanh,0.011961255740672206,0.995,0.99,0.00013683052254271749,1.106232694269363,64,large,False,False,0.36316664203513493,PRUNED
552,552,1.0,2023-04-27 07:37:50.075100,2023-04-27 07:38:40.921400,0 days 00:00:50.846300,tanh,6.267668912933592e-06,0.999,0.9,0.0008365964432561328,0.6781975710073019,64,large,True,False,0.24967691131922334,PRUNED
553,553,86.0,2023-04-27 07:38:40.922401,2023-04-27 07:39:52.397284,0 days 00:01:11.474883,relu,9.658732196747133e-06,0.95,0.9,1.8991035774425822e-05,0.5147244964729205,128,small,True,False,0.26659109546925075,COMPLETE
554,554,0.0,2023-04-27 07:39:52.399285,2023-04-27 07:40:43.590936,0 days 00:00:51.191651,relu,8.661190744335786e-06,0.95,0.9,2.0917354962671557e-05,0.5277387291469922,128,small,True,False,0.3524164673091851,PRUNED
555,555,1.0,2023-04-27 07:40:43.591935,2023-04-27 07:41:31.968962,0 days 00:00:48.377027,relu,9.88738424488098e-06,0.95,0.995,2.3352835145681136e-05,0.531683883717765,128,small,True,False,0.7054319321544099,PRUNED
556,556,1.0,2023-04-27 07:41:31.970964,2023-04-27 07:42:18.999735,0 days 00:00:47.028771,relu,1.6611418077492104e-05,0.95,0.98,1.673871967657244e-05,0.5719123336630448,128,small,True,False,0.39290594557850317,PRUNED
557,557,1.0,2023-04-27 07:42:19.000737,2023-04-27 07:43:06.116844,0 days 00:00:47.116107,relu,1.2413092186910333e-05,0.95,0.9,0.00010789719155119765,0.4722199306275248,128,small,True,True,0.28747012298911556,PRUNED
558,558,1.0,2023-04-27 07:43:06.118846,2023-04-27 07:43:53.106650,0 days 00:00:46.987804,relu,7.81826605566697e-06,0.95,0.99,1.84891779250083e-05,0.5069916965031178,128,small,True,False,0.2638854705257847,PRUNED
559,559,1.0,2023-04-27 07:43:53.107648,2023-04-27 07:44:39.725178,0 days 00:00:46.617530,relu,0.00027296507213495503,0.95,0.9,1.4490997128190941e-05,0.43293527350827676,128,small,True,False,0.8378800304043712,PRUNED
560,560,1.0,2023-04-27 07:44:39.727177,2023-04-27 07:45:26.581407,0 days 00:00:46.854230,relu,5.547381187171194e-06,0.95,0.9999,7.45178814095378e-05,3.798770850825355,128,small,True,False,0.2792876625522746,PRUNED
561,561,1.0,2023-04-27 07:45:26.582407,2023-04-27 07:46:13.393091,0 days 00:00:46.810684,relu,2.6543426946166256e-05,0.95,0.9,1.9080433013855502e-05,0.34161252952104726,128,small,True,False,0.4076256450589467,PRUNED
562,562,1.0,2023-04-27 07:46:13.394091,2023-04-27 07:46:59.972831,0 days 00:00:46.578740,relu,9.549978872621265e-06,0.95,0.9,8.471922331339596e-05,0.3860151826369347,128,small,True,False,0.2473158204622645,PRUNED
563,563,1.0,2023-04-27 07:46:59.973830,2023-04-27 07:47:46.725381,0 days 00:00:46.751551,relu,1.4030405945128274e-05,0.9999,0.9,1.2572491817819625e-05,0.49094965085026465,256,small,True,False,0.26263639704136293,PRUNED
564,564,10.0,2023-04-27 07:47:46.726381,2023-04-27 07:48:33.316279,0 days 00:00:46.589898,relu,3.7148541084718153e-06,0.95,0.9,2.5910401324586913e-05,0.9906561553198678,512,small,True,True,0.6462547296559811,PRUNED
565,565,1.0,2023-04-27 07:48:33.317280,2023-04-27 07:49:16.407235,0 days 00:00:43.089955,relu,0.00019463433668109184,0.9,0.99,1.5766787961348044e-05,0.9072466514281193,128,tiny,True,False,0.22942478662102814,PRUNED
566,566,1.0,2023-04-27 07:49:16.409238,2023-04-27 07:50:06.170260,0 days 00:00:49.761022,relu,6.650542222980977e-06,0.95,0.98,1.1213747834009668e-05,0.36390212586389764,16,small,True,False,0.3027208303360353,PRUNED
567,567,1.0,2023-04-27 07:50:06.172260,2023-04-27 07:50:52.634626,0 days 00:00:46.462366,tanh,0.000596457008274377,0.95,0.9,1.3942685802415328e-05,0.3013559148223654,1024,small,True,False,0.1779642076443372,PRUNED
568,568,56.0,2023-04-27 07:50:52.635630,2023-04-27 07:51:45.125678,0 days 00:00:52.490048,tanh,0.00043266864205208195,0.9,0.9,3.141641717686924e-05,0.32386318001435777,512,large,True,False,0.6924756199205645,PRUNED
569,569,1.0,2023-04-27 07:51:45.127680,2023-04-27 07:52:35.444508,0 days 00:00:50.316828,tanh,8.298339880972331e-05,0.995,0.995,1.0033708009186039e-05,1.0626632652247223,128,large,True,False,0.474849099771947,PRUNED
570,570,0.0,2023-04-27 07:52:35.446508,2023-04-27 07:53:26.880709,0 days 00:00:51.434201,relu,2.0129870381779694e-05,0.95,0.9,2.160780214294399e-05,0.5544641675726321,128,small,True,False,0.2099363267442269,PRUNED
571,571,4.0,2023-04-27 07:53:26.882709,2023-04-27 07:54:16.656123,0 days 00:00:49.773414,tanh,0.00010390478192667406,0.99,0.9,0.00011685073045632738,0.5981686395213449,512,large,True,False,0.6186141715681867,PRUNED
572,572,1.0,2023-04-27 07:54:16.657120,2023-04-27 07:55:00.280108,0 days 00:00:43.622988,tanh,4.654911177460311e-06,0.9999,0.99,5.370047918844173e-05,0.4007550072093836,64,tiny,True,True,0.4368007978468038,PRUNED
573,573,27.0,2023-04-27 07:55:00.281105,2023-04-27 07:55:51.523940,0 days 00:00:51.242835,tanh,9.848187973521781e-06,0.98,0.9,0.001333216859232952,0.35067826111587586,64,large,True,False,0.25888660358937726,PRUNED
574,574,1.0,2023-04-27 07:55:51.524939,2023-04-27 07:56:42.111654,0 days 00:00:50.586715,tanh,0.006010162242434578,0.9,0.98,0.0017939562415123828,0.30003286636753224,64,large,True,False,0.8625599230452873,PRUNED
575,575,1.0,2023-04-27 07:56:42.113655,2023-04-27 07:57:28.773356,0 days 00:00:46.659701,tanh,0.00021054685781079284,0.95,0.9,0.0010054180510096623,0.3301792930878783,1024,small,True,False,0.7907317102701535,PRUNED
576,576,1.0,2023-04-27 07:57:28.775358,2023-04-27 07:58:18.782010,0 days 00:00:50.006652,relu,0.00012578054737937935,0.999,0.9,6.498267209577955e-05,2.2685551866847313,128,large,True,False,0.5104550779625191,PRUNED
577,577,49.0,2023-04-27 07:58:18.784011,2023-04-27 07:59:13.396001,0 days 00:00:54.611990,tanh,3.586277082892559e-06,0.999,0.9,1.7617300303741968e-05,2.655579462974574,64,large,True,False,0.8917226252379157,PRUNED
578,578,1.0,2023-04-27 07:59:13.398001,2023-04-27 08:00:02.674959,0 days 00:00:49.276958,tanh,3.784408619263034e-05,0.95,0.99,1.2420631169492644e-05,0.38028463838933635,512,large,True,False,0.27772571387584094,PRUNED
579,579,14.0,2023-04-27 08:00:02.675959,2023-04-27 08:01:22.210873,0 days 00:01:19.534914,tanh,2.537894713755281e-06,0.999,0.9,0.00024145070455975712,0.8836018219708448,64,large,True,False,0.1869310536173726,COMPLETE
580,580,10.0,2023-04-27 08:01:22.211872,2023-04-27 08:02:10.345389,0 days 00:00:48.133517,tanh,6.3040768612541075e-06,0.9,0.9,2.7810436988307545e-05,0.501656512057357,64,small,True,True,0.37617470412013626,PRUNED
581,581,1.0,2023-04-27 08:02:10.347384,2023-04-27 08:03:00.133646,0 days 00:00:49.786262,tanh,4.813663980657027e-06,0.999,0.9,1.4365146747574598e-05,4.629674188332938,256,large,True,False,0.16456147612756378,PRUNED
582,582,1.0,2023-04-27 08:03:00.135648,2023-04-27 08:03:50.010139,0 days 00:00:49.874491,relu,0.00029057604794852294,0.995,0.9,0.00013068801244791038,1.441298869227276,128,large,True,False,0.2429802540396183,PRUNED
583,583,72.0,2023-04-27 08:03:50.011139,2023-04-27 08:04:43.463227,0 days 00:00:53.452088,tanh,7.99871733826167e-06,0.98,0.995,0.0012830263073764737,0.3184899278327027,64,large,True,False,0.76650050270324,PRUNED
584,584,1.0,2023-04-27 08:04:43.465228,2023-04-27 08:05:26.664830,0 days 00:00:43.199602,tanh,0.0041355857302870416,0.95,0.98,1.1430530407204993e-05,0.345240591549153,512,tiny,True,False,0.6790685174045931,PRUNED
585,585,1.0,2023-04-27 08:05:26.666830,2023-04-27 08:06:14.322951,0 days 00:00:47.656121,tanh,2.9520653265142903e-06,0.999,0.9999,1.641430955234619e-05,1.2273011858264906,64,small,True,False,0.744439208269387,PRUNED
586,586,1.0,2023-04-27 08:06:14.324950,2023-04-27 08:07:05.180106,0 days 00:00:50.855156,tanh,1.1514058779136344e-05,0.9999,0.9,1.937663832235707e-05,0.4493176287342309,64,large,True,False,0.39945954829122854,PRUNED
587,587,1.0,2023-04-27 08:07:05.181110,2023-04-27 08:07:55.032096,0 days 00:00:49.850986,relu,6.736382222781465e-05,0.999,0.99,1.3278689260842423e-05,0.4188641399331491,128,large,True,False,0.21793787260433425,PRUNED
588,588,1.0,2023-04-27 08:07:55.033920,2023-04-27 08:08:47.768709,0 days 00:00:52.734789,tanh,1.439411338077688e-05,0.9,0.9,0.0008943064559762558,0.5315492415983634,32,large,False,True,0.5712812480132693,PRUNED
589,589,1.0,2023-04-27 08:08:47.769708,2023-04-27 08:09:41.454445,0 days 00:00:53.684737,tanh,0.0007566156602776685,0.95,0.9,2.3971253738481864e-05,0.3639892715762843,16,large,True,False,0.49183735060071226,PRUNED
590,590,1.0,2023-04-27 08:09:41.455443,2023-04-27 08:10:28.873393,0 days 00:00:47.417950,tanh,2.1949597074156444e-06,0.999,0.9,0.00020231410343539666,0.9697019743891349,64,small,True,False,0.9389643818943342,PRUNED
591,591,0.0,2023-04-27 08:10:28.875388,2023-04-27 08:11:24.523918,0 days 00:00:55.648530,tanh,0.17580637556979306,0.98,0.9,1.1303460394625638e-05,0.589419736528406,1024,large,False,False,0.7146567377590629,PRUNED
592,592,1.0,2023-04-27 08:11:24.525915,2023-04-27 08:12:15.525745,0 days 00:00:50.999830,relu,0.00018081995393510943,0.999,0.98,0.004314027424388388,0.33731211192538507,64,large,True,False,0.3516714575274274,PRUNED
593,593,1.0,2023-04-27 08:12:15.526745,2023-04-27 08:13:04.946385,0 days 00:00:49.419640,tanh,2.9519081855839384e-05,0.95,0.99,1.4741131285287546e-05,1.1723076492917175,512,large,True,False,0.23440445910997937,PRUNED
594,594,71.0,2023-04-27 08:13:04.948387,2023-04-27 08:14:18.118870,0 days 00:01:13.170483,tanh,5.2564718751582496e-05,0.999,0.9,1.2969651569036947e-05,1.022822045954069,64,small,True,False,0.9956567876739162,COMPLETE
595,595,1.0,2023-04-27 08:14:18.120870,2023-04-27 08:15:05.545502,0 days 00:00:47.424632,tanh,5.647162053550339e-05,0.999,0.9,4.2522067431690525e-05,1.061522483143341,64,small,True,False,0.3420853948208099,PRUNED
596,596,22.0,2023-04-27 08:15:05.546505,2023-04-27 08:15:53.188155,0 days 00:00:47.641650,tanh,4.043261335741165e-05,0.995,0.9,1.69116544352142e-05,2.3863759934003403,64,small,False,False,0.9438352933960956,PRUNED
597,597,59.0,2023-04-27 08:15:53.189157,2023-04-27 08:16:43.453307,0 days 00:00:50.264150,tanh,2.266515171309724e-05,0.9,0.995,3.804262605885111e-05,0.9933091807523374,64,small,True,False,0.8970221360473069,PRUNED
598,598,1.0,2023-04-27 08:16:43.455308,2023-04-27 08:17:31.383451,0 days 00:00:47.928143,relu,6.97119384392491e-05,0.99,0.9,0.0010038120237432454,1.1077709050258389,64,small,True,True,0.9900323853124554,PRUNED
599,599,1.0,2023-04-27 08:17:31.384452,2023-04-27 08:18:19.058937,0 days 00:00:47.674485,tanh,8.932738838420226e-05,0.999,0.9,1.9625911169503393e-05,0.9070612184156309,64,small,False,False,0.9529477171694201,PRUNED
600,600,1.0,2023-04-27 08:18:19.059938,2023-04-27 08:19:06.587117,0 days 00:00:47.527179,tanh,4.7088295435130014e-05,0.95,0.99,1.3094888984664167e-05,1.0476612092216924,64,small,True,False,0.1987988109546713,PRUNED
601,601,1.0,2023-04-27 08:19:06.588117,2023-04-27 08:19:54.011119,0 days 00:00:47.423002,tanh,3.403714812625385e-05,0.999,0.9,1.532937582471835e-05,0.9585107329159236,64,small,True,False,0.973692478329321,PRUNED
602,602,1.0,2023-04-27 08:19:54.012119,2023-04-27 08:20:41.515732,0 days 00:00:47.503613,tanh,0.12060244039548021,0.9999,0.999,0.0018800614012718577,0.3975387730650756,64,small,False,False,0.47786028974886946,PRUNED
603,603,1.0,2023-04-27 08:20:41.516733,2023-04-27 08:21:32.350653,0 days 00:00:50.833920,tanh,0.00013577410182928013,0.999,0.9,1.2684701976703715e-05,0.7827443314548641,64,small,True,False,0.8916603370588168,PRUNED
604,604,59.0,2023-04-27 08:21:32.351652,2023-04-27 08:22:21.109585,0 days 00:00:48.757933,relu,5.619389000043667e-06,0.98,0.98,0.00028284576050775816,1.1223122611998142,64,small,True,False,0.2710117083378727,PRUNED
605,605,40.0,2023-04-27 08:22:21.111584,2023-04-27 08:23:08.776115,0 days 00:00:47.664531,tanh,0.005646821854496881,0.95,0.9,1.0060204515171002e-05,2.0313288973012216,128,small,False,False,0.14918142564960768,PRUNED
606,606,4.0,2023-04-27 08:23:08.777115,2023-04-27 08:23:52.345312,0 days 00:00:43.568197,tanh,5.178882564374556e-05,0.9,0.9,2.2179778503753405e-05,2.879003855742872,64,tiny,True,True,0.988397514371619,PRUNED
607,607,4.0,2023-04-27 08:23:52.346314,2023-04-27 08:24:39.716964,0 days 00:00:47.370650,tanh,0.00010626641260820684,0.999,0.9,1.7493613316539577e-05,1.2838324818261093,64,small,True,False,0.6142901770471176,PRUNED
608,608,1.0,2023-04-27 08:24:39.717965,2023-04-27 08:25:27.505881,0 days 00:00:47.787916,tanh,4.284545284892389e-06,0.95,0.9,1.4506404559853323e-05,0.5527158903426402,64,small,True,False,0.30489639764859927,PRUNED
